"","hr","max_width90.zhou","max_width95.zhou","max_width90.zhou.m","max_width95.zhou.m","max_width90.zhou.iso","max_width95.zhou.iso"
"1",0.05,0.438592336266482,0.473451097701038,0.438592336266482,0.473451097701038,0.438592336266471,0.473451097701028
"2",0.1,0.48269640465862,0.526436981924374,0.48269640465862,0.526436981924374,0.482696404658608,0.526436981924361
"3",0.15,0.467446841458286,0.513871420008727,0.467446841458286,0.513871420008727,0.467446841458273,0.513871420008714
"4",0.2,0.412801357099724,0.453612619693171,0.412801357099724,0.453612619693171,0.412801357099713,0.453612619693159
"5",0.25,0.359622579765909,0.396759170238802,0.359622579765909,0.396759170238802,0.359622579765898,0.396759170238791
"6",0.3,0.315701771430235,0.348126272332476,0.315701771430235,0.348126272332476,0.315701771430227,0.348126272332468
"7",0.35,0.280884382554833,0.309645874014269,0.280884382554833,0.309645874014269,0.280884382554827,0.309645874014262
