"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0484702382344525,0.05,0.15,0.275,0.425,0.25862980285925,0.284797959517916,0.234126544948126,0.257244068915584
"2",0.1,0.096940476468905,0.725,0.9,0.75,0.8,0.340987322082115,0.373609735949404,0.318764616830339,0.349724051121516
"3",0.15,0.145410714703358,0.925,1,0.9,0.95,0.354672240462553,0.391185201172813,0.329638943015214,0.364840281813741
"4",0.2,0.19388095293781,0.975,1,0.875,0.925,0.315729189615777,0.347142136991826,0.294514763281157,0.32635309561972
"5",0.25,0.2,0.925,1,0.875,0.975,0.286757658283975,0.315944318617735,0.275343739522234,0.304465328706635
"6",0.3,0.200829885024651,0.925,0.95,0.925,0.975,0.259719801116745,0.284929559962403,0.25618673521193,0.281831905407317
"7",0.35,0.246655455622271,0.925,0.975,0.925,0.975,0.230041009686948,0.253833522812967,0.230597240283925,0.254582517378198
