"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper"
"1",1,1,0.266346802476454,0.289341283077186,0.0985493248259667,0.14104544854536,0.191791347662356
"2",1,1,0.283326777330246,0.319322870300476,0.0786336108170688,0.149873421096487,0.153032465892542
"3",1,1,0.322094205240717,0.355798188530262,0.0989378217170739,0.188632317146326,0.192547419227936
"4",1,1,0.3014857102806,0.335280369794466,0.10110660093119,0.18161976429023,0.196768179633875
"5",1,1,0.30686945542069,0.341506602202953,0.102581138944648,0.192502253056888,0.19963784549186
"6",1,1,0.371294421747659,0.427517277502722,0.0960273950523933,0.181290097591477,0.186883304803233
"7",1,1,0.286715865261497,0.311666397087658,0.0980538011875117,0.186678622049823,0.190826986449474
"8",0,1,0.308499166229264,0.339029302514099,0.106408894471906,0.197337115743064,0.207087215565082
"9",1,1,0.297367928352263,0.330250745037049,0.100449182668174,0.161281910415909,0.195488747888762
"10",1,1,0.314898022270902,0.355788525501328,0.0916847529114998,0.161975874484501,0.178431890345669
"11",1,1,0.28945669679888,0.316174778431056,0.109691721478806,0.205583492478513,0.213476075325486
"12",1,1,0.283053488347901,0.311158626554677,0.107858317440517,0.199960551138212,0.20990800388579
"13",1,1,0.2667327139607,0.293240955551795,0.100116923728335,0.17014600384666,0.194842123571883
"14",0,1,0.282240715947756,0.315252874134199,0.0909442689955196,0.170456733561896,0.176990800734767
"15",1,1,0.324389163761782,0.367599810564282,0.103080080969671,0.183982683740113,0.200608859383163
"16",1,1,0.292837278559309,0.323138856626868,0.0931492983708391,0.154214629856532,0.181282109237128
"17",0,0,0.291780320160275,0.319870648042863,0.092298169586736,0.165044059663247,0.179625688588629
"18",1,1,0.276343365540638,0.304400294795456,0.0997378439514035,0.190958088380913,0.19410437908284
"19",1,1,0.272450586441541,0.310780333092607,0.104178234389639,0.152273020297361,0.202746025971849
"20",1,1,0.274197531864455,0.30131660205176,0.0988770419790898,0.185069590392511,0.192429133000414
"21",1,1,0.321854283380567,0.362536976487706,0.094309279374943,0.175560345643898,0.18353960131465
"22",1,1,0.361057773809369,0.39940085211331,0.10066293096112,0.184811197196902,0.195904733216284
"23",1,1,0.302307059570694,0.334015234400807,0.0960686726131048,0.141643843667234,0.186963636951738
"24",1,1,0.261182404966269,0.28804724507767,0.0835382800414379,0.133793731788397,0.162577666958516
"25",1,1,0.312960068106651,0.345291201587759,0.105770709430362,0.199245417900006,0.205845214471804
"26",1,1,0.290603428647866,0.32407469599127,0.0989700622828912,0.185992645812289,0.192610164067421
"27",1,1,0.316496746098378,0.35748831674268,0.101840252021248,0.161578194624045,0.198195971569788
"28",1,1,0.276806911877085,0.311645634147136,0.0911177677355188,0.15268139266467,0.177328454566703
"29",1,1,0.319265121845345,0.350146353602114,0.109213979209216,0.203221664198957,0.212546319247687
"30",1,1,0.312920927154871,0.339307684905433,0.10606320406192,0.202126694202977,0.206414451649934
"31",1,1,0.299124985128543,0.335054434344268,0.104443776491603,0.193797422338438,0.203262809599609
"32",1,1,0.3309636673369,0.361470195267958,0.102554605379807,0.17417023061675,0.199586207307953
"33",1,1,0.28850561598244,0.318910689576442,0.0993875676512373,0.154679818256113,0.193422690357101
"34",1,1,0.375179131620046,0.42970439121371,0.0959757777993973,0.168707703028477,0.186782850106742
"35",1,1,0.274405902947033,0.301131351797115,0.107857800850031,0.173419258321561,0.209906998525421
"36",1,1,0.329485772974296,0.363673163882962,0.106236730764504,0.187650430629227,0.206752159901134
"37",1,1,0.304305273032295,0.338986640656976,0.0981140028573982,0.168292585320238,0.190944147672237
"38",0,1,0.296386557084494,0.332345157036752,0.0910741153649294,0.16218956392809,0.177243500692094
"39",1,1,0.290795936191113,0.317699272642315,0.103275109744323,0.187066066940994,0.200988413800096
"40",0,0,0.291807275419301,0.324180685502434,0.117040341695913,0.222174623857178,0.227777561179264
