"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper"
"1",1,1,0.27167787817212,0.295840515979873,0.108582811118482,0.206646443249796,0.211317974163263
"2",1,1,0.332411976431652,0.367805915759203,0.10234573208158,0.168048488487939,0.199179709430587
"3",1,1,0.293062386908397,0.320415202987489,0.104563721803076,0.194473132249064,0.203496240655313
"4",1,1,0.323673685307787,0.356637600109289,0.103528033350527,0.190508119343628,0.201480639996217
"5",1,1,0.276104765530155,0.301454019330479,0.105048337554667,0.189122330173089,0.204439373530756
"6",1,1,0.264711523441291,0.293944161558116,0.0917470599688232,0.158861686457114,0.178553148959201
"7",1,1,0.296792254990432,0.328362890529286,0.1071159430415,0.205668647922401,0.208463235119399
"8",1,1,0.304195546845831,0.336419836268254,0.105073924906745,0.190811106012937,0.204489170246734
"9",1,1,0.355517828337805,0.390792040400605,0.105620495034449,0.201020092088244,0.205552875366678
"10",1,1,0.351440492880687,0.380555064532597,0.105688730860812,0.199942930599281,0.205685672228756
"11",0,1,0.254434043982014,0.283736174552972,0.0880113917598434,0.145674075020281,0.171282994227194
"12",1,1,0.29036956438801,0.320985274736267,0.107741172765492,0.200772668481108,0.209680023276746
"13",1,1,0.342141712862669,0.386756699798759,0.109008614842741,0.205998777761692,0.212146650262865
"14",1,1,0.295587020933336,0.321445080073739,0.100693689317483,0.182827982421216,0.195964593460169
"15",1,1,0.327451737659711,0.361247126278152,0.104530475093078,0.194242092424503,0.203431537712629
"16",1,1,0.301058160138766,0.328927062874205,0.101491551873107,0.177923400832936,0.197517350265582
"17",1,1,0.264436908297938,0.289520237718729,0.101934017688371,0.180612795593227,0.19837845322244
"18",1,1,0.279465186314822,0.306989423986027,0.089417905545297,0.169123784786677,0.17402027502434
"19",1,1,0.283640627781153,0.313486283106087,0.108430481092918,0.20176955139339,0.211021517734525
"20",1,1,0.285671654765178,0.317031063412203,0.101079697223375,0.174839871674973,0.196715821097801
"21",1,1,0.311525487980151,0.350391093500496,0.0979572139129176,0.177763021747277,0.190639013537492
"22",1,1,0.319392171296473,0.355530438852846,0.100321268693733,0.19041268045634,0.195239808653652
"23",1,1,0.3447829954246,0.385949499551676,0.097313993393001,0.177374008415736,0.189387212669482
"24",0,1,0.256285097688952,0.288700750254686,0.0823187806640772,0.133755576419938,0.160204343453049
"25",1,1,0.299272788927908,0.333671175802523,0.100040245860994,0.179366491303955,0.194692897267805
"26",1,1,0.270749199026438,0.301542248071975,0.098764709404067,0.174029355925534,0.192210517439241
"27",1,1,0.286881164005438,0.31881297334061,0.110408696407756,0.210152423383964,0.214871413021673
"28",1,1,0.306869976412245,0.337414648865273,0.105130035248037,0.197192027470167,0.204598369147825
"29",1,1,0.360004568293745,0.411731560588795,0.094441751802442,0.164640747106411,0.183797411963714
"30",1,1,0.310386571303864,0.347240647696667,0.0927052009425499,0.133119749634629,0.180417830923548
"31",1,1,0.335282499747328,0.375348028513351,0.108105543310439,0.187256635613561,0.210389141456777
"32",1,1,0.323019691436976,0.360014346672827,0.102927766033653,0.185459408387828,0.20031243232088
"33",1,1,0.263616023382919,0.298286004806445,0.0939260549959691,0.153247074787651,0.182793790826042
"34",1,1,0.323354268447212,0.358774865616726,0.113354658108025,0.209203082716942,0.220604683804138
"35",1,1,0.268624552703269,0.293319513917454,0.102499461036944,0.196322199106354,0.19947888838058
"36",0,1,0.281644957303191,0.316993966799778,0.104827774585359,0.201267266235437,0.204010125849936
"37",1,1,0.315210606028237,0.34804457098736,0.104144935765745,0.160931929818025,0.202681221997157
"38",1,1,0.288646577900208,0.321967634903963,0.0948813969050471,0.17088303029819,0.184653025402676
"39",1,1,0.290483377070578,0.324195133118411,0.102331375241062,0.190359317904456,0.199151768926724
"40",1,1,0.295338731858938,0.331715153395722,0.0973181534051652,0.179563543349933,0.18939530865939
