"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper","shape"
"1",1,1,0.332328078902398,0.371797275868943,0.095312317199844,0.159826806222154,0.185491659094182,1
"2",0,1,0.407921566358121,0.463978764763911,0.099111373105931,0.160063183597628,0.192885175522222,1
"3",1,1,0.336261167974513,0.377798849926786,0.0935936439245567,0.15244510574578,0.18214687043895,1
"4",1,1,0.377317636341879,0.412067231482626,0.0977455176430956,0.152942852010165,0.190227021746011,1
"5",1,1,0.325322895959072,0.351633828480966,0.100165001934793,0.175993830910598,0.194935690768067,1
"6",1,1,0.361606430176778,0.397065903031923,0.0949777204941638,0.158243345917756,0.184840485144293,1
"7",1,1,0.332633254720162,0.369885238361588,0.100566735901793,0.160676309787918,0.195717523612367,1
"8",1,1,0.381144711220038,0.414989543060877,0.0984892324013704,0.167491400270525,0.191674399046848,1
"9",0,1,0.327478809647591,0.357621418290993,0.0942569607282658,0.167084098183616,0.183437781603843,1
"10",1,1,0.400788434619857,0.449509364998313,0.0963582342773414,0.152468880031438,0.187527166148041,1
"11",1,1,0.396731330796921,0.45983435880657,0.0979162349923322,0.173071907657109,0.190559262586192,1
"12",1,1,0.377125843379276,0.411092080619104,0.0990248527848774,0.153378181715983,0.192716794368882,1
"13",1,1,0.364883311169892,0.409902570496729,0.0974456378282605,0.162820524689982,0.189643411924984,1
"14",1,1,0.393296969417606,0.438118592749003,0.0984685271710075,0.144602813016693,0.191634103651197,1
"15",1,1,0.413948006217898,0.475177961934389,0.0985265662905011,0.17291940345125,0.191747056235748,1
"16",1,1,0.357177871953024,0.403903155757907,0.100355126245034,0.166198659761021,0.19530570038253,1
"17",1,1,0.371888608281918,0.404506683549709,0.100207119013504,0.164908320488522,0.195017656740942,1
"18",1,1,0.343845509569512,0.388407600666193,0.0994483573785451,0.171712157310029,0.193540996025303,1
"19",1,1,0.429001113485809,0.495229820415233,0.0982916348381626,0.168847372517272,0.191289845393037,1
"20",1,1,0.392660532545533,0.43077869428724,0.0975547597862161,0.167760241284767,0.189855779157462,1
"21",1,1,0.368552368463578,0.414700352710875,0.0933857083759057,0.157589893658449,0.181742197558916,1
"22",0,0,0.304933909212685,0.340209030274439,0.0959025123887632,0.166713943775739,0.186640264940711,1
"23",1,1,0.390534069241806,0.432751528416592,0.0977288752888035,0.160167691337658,0.190194633299275,1
"24",1,1,0.359758298565934,0.403128106579942,0.0973603414406255,0.148353681970326,0.18947741272444,1
"25",0,1,0.368823113792757,0.420926600928247,0.100345118033957,0.161742696780779,0.195286222945282,1
"26",0,0,0.364362197301068,0.405926192629019,0.0981282684608693,0.167486143292828,0.190971910615512,1
"27",1,1,0.299814289414385,0.336742726762482,0.0923378524089416,0.142481776440828,0.179702917143602,1
"28",0,1,0.300880375908716,0.325171380526986,0.101668682418662,0.174850197381828,0.197862072120391,1
"29",0,1,0.317728094165941,0.341664052169756,0.10368292634998,0.170711536463511,0.201782084345644,1
"30",0,0,0.312327393106698,0.345385849829898,0.0977388774733332,0.15991501090989,0.190214099007984,1
"31",1,1,0.327356427423445,0.365133996523594,0.0994114117152375,0.169704298666496,0.193469094380431,1
"32",0,1,0.340929902924358,0.377867612508987,0.102058431586675,0.178849173403977,0.198620580799323,1
"33",1,1,0.373195346088365,0.411842084540876,0.0998555869864387,0.161048240766999,0.194333524187661,1
"34",1,1,0.384373654427231,0.419118163724057,0.0963144201104005,0.169433487556365,0.187441897394154,1
"35",1,1,0.34542101974722,0.378669502754563,0.0971670414947554,0.17741261604729,0.191641714920651,1
"36",1,1,0.393503800083784,0.433255326894078,0.0967751849370319,0.166359147305788,0.18833861289384,1
"37",0,1,0.322356194797309,0.360175305285777,0.101988205280842,0.165766088986359,0.198483910174122,1
"38",1,1,0.392620754791155,0.440003169033059,0.0983300665083312,0.161490490504097,0.191364639023816,1
"39",1,1,0.372571414548237,0.421426433842391,0.0967672525475778,0.154097612033252,0.188323175307979,1
"40",1,1,0.383721414048215,0.422956278111786,0.0942376517372765,0.15011343919362,0.183400203493486,1
