"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper","shape"
"1",1,1,0.340999889718962,0.37749266720869,0.0953213827114957,0.159842923684871,0.185509301900969,1
"2",0,1,0.411035616928226,0.465560964062052,0.0991194086617717,0.160076828433642,0.192900813884906,1
"3",1,1,0.343681897829252,0.377655745510144,0.0936026305988485,0.152459672935117,0.182164359816746,1
"4",1,1,0.381876612513573,0.415746097839343,0.0977544108019452,0.154609908744767,0.190244329129128,1
"5",1,1,0.336556930475078,0.366928182927284,0.100167180013247,0.175998378781274,0.194939929626149,1
"6",1,1,0.371009510971514,0.407602777922631,0.0949856044720405,0.158257008151158,0.18485582851417,1
"7",1,1,0.345023058602823,0.380690113028575,0.100571089602191,0.160684671300989,0.195725996547805,1
"8",1,1,0.390583514973298,0.426850720188056,0.0984964439324854,0.167504332039582,0.191688433737331,1
"9",0,1,0.336376631781172,0.364320117374018,0.0942696365700812,0.167106648767046,0.18346245063926,1
"10",1,1,0.405398414065705,0.455522408826413,0.0963691433170915,0.152486012777315,0.187548396729164,1
"11",1,1,0.401358357795088,0.4623285657435,0.097922193668631,0.173082578171359,0.190570859038624,1
"12",1,1,0.3813386635709,0.419625016264534,0.099032559009679,0.153391479034813,0.192731791805371,1
"13",1,1,0.381073995374478,0.426171070528498,0.097454955769907,0.162835738598057,0.189661545997328,1
"14",1,1,0.408462361617288,0.454254737300763,0.0984765517706505,0.144614679353338,0.191649720691524,1
"15",1,1,0.420834689952184,0.481067633125395,0.0985348538777912,0.172936069977454,0.191763185088361,1
"16",1,1,0.373720296821758,0.416495713784868,0.10036143719215,0.166209643276055,0.19531798240531,1
"17",1,1,0.391761703607299,0.427506182390304,0.10021639770337,0.164924103559338,0.195035714423601,1
"18",1,1,0.348402845713629,0.389562080696466,0.0994560699300584,0.173491012781235,0.193556005774495,1
"19",1,1,0.436966249947594,0.498287868158585,0.0983011533428125,0.168863637150929,0.191308369790213,1
"20",1,1,0.402400599888444,0.438404177562835,0.0975642612349246,0.167777348965164,0.189874270361291,1
"21",1,1,0.376293491641022,0.421302443753184,0.0933963007372635,0.158101531529829,0.181762811837739,1
"22",0,0,0.31980095187431,0.351430779120789,0.0959093749203596,0.166727481522974,0.186653620427272,1
"23",1,1,0.40963688542041,0.451379259663316,0.0977357743742109,0.160178180737685,0.190208059924879,1
"24",1,1,0.376613056875031,0.41696467694786,0.0973680858557811,0.148366919834322,0.189492484484924,1
"25",1,1,0.385143712162775,0.435926810611602,0.100349196287393,0.161750000973734,0.19529415982079,1
"26",0,0,0.369672276109626,0.411787202345223,0.098136443807304,0.167499825327904,0.190987821031063,1
"27",1,1,0.309519711908556,0.343333433907588,0.0923465932770475,0.142496047422225,0.179719928146739,1
"28",0,1,0.310888059241611,0.339839986739816,0.101674453888206,0.174860065109794,0.197873304241197,1
"29",0,1,0.327298309224832,0.352957801116485,0.103689548605769,0.170723126035737,0.201794972220468,1
"30",0,0,0.318132254590279,0.352314543420007,0.0977442160787415,0.160381062837472,0.190224488712101,1
"31",1,1,0.342903317819924,0.384743904907542,0.0994201554727299,0.169720125452257,0.193486111006735,1
"32",0,1,0.348794674678274,0.385149393526429,0.102065626334255,0.178861615348291,0.198634582826603,1
"33",1,1,0.375858538638185,0.41276089080474,0.0998612393094037,0.16105818602392,0.194344524431861,1
"34",1,1,0.390340572360603,0.431242268043779,0.0963182851043825,0.169440979635726,0.187449419235687,1
"35",1,1,0.352338316250761,0.383936076863088,0.0971776086813893,0.177982982287571,0.191662280205793,1
"36",1,1,0.406251808168523,0.447429466136382,0.0967794844828435,0.166366204854773,0.18834698043656,1
"37",0,1,0.332608826351859,0.37054636964835,0.101998078585602,0.165781763762501,0.198503125064018,1
"38",1,1,0.390532100331042,0.439763177530299,0.0983350863585166,0.161500762534921,0.191374408383817,1
"39",1,1,0.381831056512019,0.431999142639692,0.0967757587432771,0.154113525173763,0.188339729604414,1
"40",1,1,0.387688262328435,0.42821696829985,0.094245487951148,0.150127137986746,0.183415453907648,1
