"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper"
"1",0,0,0.317080827418321,0.348635667727401,0.101479052935574,0.18980840527304,0.197493025511678
"2",1,1,0.328378801933014,0.370003763155929,0.108202437908268,0.179576369554294,0.210577712464561
"3",0,1,0.307494761512284,0.340976873256148,0.112675546617353,0.170872908307076,0.219283033876662
"4",1,1,0.302857053759907,0.332105055842081,0.111011862810662,0.194088065484232,0.216045262740912
"5",1,1,0.302176875176273,0.331304797409719,0.107570643426862,0.204625140792628,0.209348148332605
"6",1,1,0.338242508432334,0.378129249118186,0.100329342384491,0.163268950731553,0.195255521232442
"7",1,1,0.382531599875043,0.443545294079895,0.102996360865758,0.189664380326033,0.200445927860453
"8",1,1,0.298736577937427,0.344380253337789,0.100111452472789,0.184739366893723,0.194831475711266
"9",1,1,0.356217123490218,0.411755735813172,0.0928652547724245,0.141356411102297,0.180729319001061
"10",1,1,0.307332513419875,0.341094197719941,0.0916449896586311,0.160695448950249,0.178354505260905
"11",0,1,0.274902786444146,0.304374183041752,0.110559934813202,0.21516574499858,0.21516574499858
"12",1,1,0.321454966554041,0.35967195307679,0.0944370251995906,0.167147925307037,0.183788213305759
"13",1,1,0.273196913483218,0.298008538523537,0.105143609570021,0.179894022421121,0.204624786756584
"14",1,1,0.312297205577087,0.334999524782704,0.108545442482635,0.207307681371505,0.211245249352189
"15",1,1,0.308912159141584,0.352030399104159,0.107207264696965,0.196985446196196,0.208640960369198
"16",1,1,0.34620970834433,0.396661144126091,0.0976415027194494,0.145460743918943,0.190024593546545
"17",1,1,0.271937597571393,0.299355099411111,0.0883015007141993,0.137121844821967,0.171847588529824
"18",1,1,0.401037161041407,0.464797194722517,0.110778084751672,0.204964826791167,0.215590296569741
"19",1,1,0.320825945232465,0.350744484463702,0.106756288277929,0.201460058140733,0.207763294537154
"20",1,1,0.361656155153511,0.405245936036716,0.100422624481005,0.18816442327743,0.195437061786219
"21",1,1,0.320109144353175,0.351936848360287,0.108326888511575,0.179135764603301,0.210819911474729
"22",1,1,0.35180436309535,0.39159790958164,0.0958184844241965,0.178034474351212,0.186476734276305
"23",1,1,0.320011900495945,0.355271869149585,0.107875775894396,0.198882345336485,0.209941980581251
"24",1,1,0.30207468648979,0.338032042089844,0.106861381593347,0.204252041668237,0.20796782144416
"25",1,1,0.303561047717849,0.338001728825211,0.108357051920646,0.199814087977363,0.210878613864483
"26",1,1,0.333768921893834,0.376983127479451,0.0942332308780283,0.183391599857139,0.183391599857139
"27",1,1,0.314563499046359,0.363472182718751,0.0976736267185,0.183456201250047,0.190087111530114
"28",0,1,0.299186195321282,0.332003440438586,0.106594004925281,0.201459163675971,0.207447467483416
"29",1,1,0.336620388328536,0.371277534558429,0.104339980511964,0.197649256795756,0.203060807497086
"30",1,1,0.323752585809302,0.358518988938999,0.113404414774979,0.214438627280088,0.220701517529049
"31",1,1,0.335858901806129,0.372307775232092,0.104248972444189,0.160992280659861,0.202883692534629
"32",1,1,0.293564328372369,0.328301206620237,0.0908148575078116,0.153255039184786,0.176738947120606
"33",1,1,0.247187102426352,0.273251186556032,0.0986019811639069,0.155005261169217,0.191893824569573
"34",1,1,0.289318857507911,0.318926793229273,0.100374880156503,0.170552352544117,0.195344144372978
"35",1,1,0.292818523524839,0.321358671407191,0.0893304344588131,0.158523263433927,0.173850043542918
"36",1,1,0.328092412992915,0.373842434657661,0.106387184303738,0.195759350583383,0.207044964414013
"37",1,1,0.300810428664513,0.32833680391727,0.112559987733643,0.210930391237593,0.219058139448617
"38",1,1,0.334387961401487,0.377315662587766,0.0996296290138913,0.171074867480999,0.193893777044325
"39",1,1,0.305159157124445,0.344473732279948,0.094854989021168,0.159725773609305,0.184601631812238
"40",1,1,0.365690958688671,0.405849098609269,0.107798538148806,0.1803242897969,0.209791664672508
