"","hr","max_width90.zhou","max_width95.zhou","max_width90.zhou.m","max_width95.zhou.m","max_width90.zhou.iso","max_width95.zhou.iso"
"1",0.05,0.297273026211417,0.318829223113892,0.297273026211417,0.318829223113892,0.297273026211393,0.318829223113868
"2",0.1,0.374108609658131,0.407884661792442,0.374108609658131,0.407884661792442,0.374108609658106,0.407884661792415
"3",0.15,0.328345515196848,0.357557402549489,0.328345515196848,0.357557402549489,0.328345515196823,0.357557402549465
"4",0.2,0.279997377701412,0.305024937981705,0.279997377701412,0.305024937981705,0.279997377701389,0.305024937981679
"5",0.25,0.241171082157858,0.262988411743123,0.241171082157858,0.262988411743123,0.241171082157839,0.2629884117431
"6",0.3,0.211403460246513,0.231533768301715,0.211403460246513,0.231533768301715,0.211403460246498,0.2315337683017
"7",0.35,0.188101370308471,0.206686346355783,0.188101370308471,0.206686346355783,0.188101370308456,0.206686346355769
