"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0483025439494907,0.1,0.2,0.25,0.525,0.24094316454289,0.265425273256759,0.217051674557203,0.23762927930072
"2",0.1,0.0966050878989813,0.95,1,0.975,0.975,0.327325699241723,0.357314003758612,0.312104948713977,0.342894488277737
