"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0483025439494907,0.175,0.225,0.2,0.35,0.239662664897281,0.265178718370995,0.218092126757857,0.239753166564316
"2",0.1,0.0966050878989813,0.8,0.975,0.825,0.9,0.321535186264119,0.351141914480206,0.303222684835984,0.333497350542148
