"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0483025439494907,0.2,0.275,0.25,0.4,0.249560224071723,0.27729460881718,0.224114358646067,0.246669882839638
"2",0.1,0.0966050878989813,0.875,0.95,0.9,0.95,0.325906497757988,0.357114422727866,0.309865301339974,0.340241945429432
