"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper","shape"
"1",1,1,0.369604728413161,0.412385416196251,0.0969199650539277,0.159528871925849,0.188620376100064,1
"2",1,1,0.325066710602696,0.358224522859587,0.0920618753370483,0.135447975469668,0.179165825543677,1
"3",1,1,0.363048259434987,0.407964909941572,0.100085300015542,0.150741281679494,0.194780579218278,1
"4",1,1,0.329411097904414,0.370449458816746,0.10171971152603,0.170006580583246,0.197961382199779,1
"5",1,1,0.299129433290858,0.326104395102649,0.0987818394754819,0.164071532872958,0.192243855054573,1
"6",0,1,0.334274389807322,0.369023650419998,0.0988354522167216,0.168273070348799,0.192348193261987,1
"7",1,1,0.280090201762438,0.308423252718368,0.0934174094925228,0.149634530127893,0.181803892551644,1
"8",1,1,0.307241782006964,0.344320957365777,0.0941231161798027,0.165999225046787,0.183177300607424,1
"9",1,1,0.405968552674669,0.451918077207038,0.092488782964618,0.15800922735466,0.179996649999993,1
"10",1,1,0.349328959460114,0.38591109696793,0.0938121124521072,0.145298051539964,0.182572042030889,1
"11",1,1,0.28699912564415,0.317630440380749,0.0990234554082429,0.148484438437476,0.192714074870312,1
"12",0,0,0.320541693509808,0.357660947818967,0.0950132652636047,0.148784165323305,0.184909660445549,1
"13",1,1,0.33600821396045,0.368860162225947,0.0986170508813393,0.1518565417341,0.1919231524358,1
"14",0,1,0.284771811432952,0.312264298615088,0.0997835087276209,0.162262169544379,0.194193249392067,1
"15",1,1,0.350045599164348,0.391367409137046,0.099112965518363,0.165730404461354,0.192888274588876,1
"16",1,1,0.306941287359008,0.339681877611858,0.0955653983895184,0.15391788170682,0.185984191970702,1
"17",1,1,0.32581979414943,0.362101395062429,0.0946122866573521,0.128712953969591,0.18412929764334,1
"18",0,1,0.371013136144229,0.428167680140903,0.0974620816603247,0.155988414031602,0.189675414018534,1
"19",1,1,0.365926651304933,0.420210377130532,0.0995742488914219,0.166100518480553,0.193785999255478,1
"20",1,1,0.285370764501395,0.309441157499075,0.0941648810631175,0.150335483568859,0.183258581156734,1
"21",1,1,0.290097693127537,0.317631350317714,0.0954513978715251,0.155035755789659,0.18576233034944,1
"22",1,1,0.344395546126056,0.379418946736057,0.0936154983388764,0.162505138658433,0.182189402314051,1
"23",1,1,0.317848699362296,0.359891670936221,0.098373630459932,0.156098797288276,0.191449420822187,1
"24",1,1,0.329918967399159,0.364638441655016,0.0911623655645438,0.147332992742429,0.177415248441208,1
"25",1,1,0.259079861703132,0.286580757238414,0.0941481707278785,0.154011644144109,0.183226060409169,1
"26",1,1,0.348839472441667,0.385702858781323,0.0938805296210803,0.161925993731686,0.182705191812115,1
"27",1,1,0.316160017670402,0.350042604916273,0.0897297977442123,0.141818842963999,0.174627262695346,1
"28",1,1,0.309367161396857,0.340051909700548,0.0999497284376135,0.164173744754847,0.19451673717084,1
"29",1,1,0.288074606143493,0.321862885217354,0.0966735467176916,0.158381522025299,0.188140810107309,1
"30",1,1,0.314731281153488,0.34323189741961,0.0939730577430846,0.159465381721985,0.182885265021619,1
"31",1,1,0.327398137712944,0.355184953257132,0.0968743201946044,0.160202729608498,0.188531544552015,1
"32",1,1,0.301392872420954,0.331084479238845,0.10130027239606,0.168062467142324,0.197145092528172,1
"33",1,1,0.28384261075328,0.308205558487479,0.0961396320335699,0.162779437878602,0.18710173432485,1
"34",1,1,0.323229549411813,0.359405808889883,0.0956629681899171,0.168308436499897,0.186174077021083,1
"35",0,1,0.313537366077515,0.341707562189404,0.0979013049825665,0.162251570875032,0.193070698671836,1
"36",1,1,0.299367926807236,0.324022388542452,0.0956027922389337,0.161186908442939,0.186056965851054,1
"37",1,1,0.325192759918951,0.361078550898933,0.0950294841993867,0.155202831714752,0.184941224858159,1
"38",1,1,0.309706563849274,0.344604158820003,0.0955519228595696,0.152806788377858,0.185957966625638,1
"39",1,1,0.320380503365322,0.358207908227825,0.0959613779033319,0.155195783279302,0.186754825810508,1
"40",1,1,0.355360994584597,0.393537327591018,0.0975384017235219,0.142141816186633,0.189823943983606,1
