"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.15,0.144907631848472,0.925,0.95,0.85,0.975,0.272874004543776,0.299021617759952,0.254599546567867,0.280075311360445
"2",0.2,0.17099759466767,0.875,1,0.875,0.95,0.246653716875409,0.269661676003775,0.233377427339722,0.256471837725687
