"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.15,0.144907631848472,1,1,0.925,1,0.277667608265026,0.303238506984727,0.258903971953009,0.283956052656033
"2",0.2,0.17099759466767,0.975,0.975,0.95,0.975,0.244699930813733,0.268142987438983,0.231339154738644,0.253503095845661
