"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0483025439494907,0.325,0.525,0.675,0.725,0.212585289492456,0.232951373101358,0.200705048732098,0.220872716208034
"2",0.1,0.0966050878989813,0.925,0.975,0.925,0.975,0.287486663290252,0.316498269388699,0.272732791697137,0.301626603456039
"3",0.15,0.144907631848472,0.925,0.975,0.9,0.95,0.256390774742858,0.282740747063191,0.239205484609438,0.265213074977408
"4",0.2,0.17099759466767,0.9,0.975,0.85,0.975,0.224166763651987,0.246708372917561,0.211106223640433,0.234297528998743
"5",0.25,0.15874010519682,0.875,0.925,0.875,0.925,0.203775980351359,0.224251266603836,0.199124432099591,0.219650036471989
"6",0.3,0.200829885024651,0.85,0.925,0.875,0.9,0.177692055876543,0.195965763835477,0.175399956504576,0.193582733048581
"7",0.35,0.246655455622271,0.85,0.95,0.85,0.95,0.156338872422907,0.172687359121185,0.156879810693313,0.173143240824867
