"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0483025439494907,0.425,0.65,0.475,0.725,0.219051343042295,0.241232925303084,0.200857072582015,0.220673233384747
"2",0.1,0.0966050878989813,1,1,0.95,1,0.293943743543201,0.323718457457734,0.279410222541097,0.309227705297297
"3",0.15,0.144907631848472,0.925,1,0.9,0.975,0.257465522655433,0.283209748838507,0.244043879158058,0.270116185154419
"4",0.2,0.17099759466767,0.9,0.975,0.85,0.95,0.22401468774199,0.246453113748222,0.213993428252257,0.236959409299491
"5",0.25,0.15874010519682,0.825,0.95,0.8,0.925,0.203928182118741,0.224288091320921,0.19972758220083,0.220060899824034
"6",0.3,0.200829885024651,0.875,0.9,0.875,0.9,0.177732902600238,0.195418576267888,0.175669184710425,0.193537350053419
"7",0.35,0.246655455622271,0.825,0.925,0.825,0.925,0.156243703025092,0.172250030570068,0.156687180080233,0.172692195634198
