"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.15,0.144907631848472,0.925,0.975,0.925,0.975,0.314486667311289,0.344776937151224,0.295539559905096,0.325187665388386
"2",0.2,0.17099759466767,0.95,0.95,0.95,0.975,0.28479399500063,0.312481234084115,0.271691837946174,0.299088529694577
