"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.15,0.144907631848472,0.925,0.975,0.9,1,0.317807613362494,0.348590043385327,0.295754781704608,0.326685567247414
"2",0.2,0.17099759466767,0.95,1,0.9,0.975,0.287947633993887,0.3168409131413,0.272773322146592,0.299697643493181
