"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.15,0.144907631848472,0.9,1,0.9,0.925,0.31229224103994,0.343041210370494,0.295805140061879,0.326113157149727
"2",0.2,0.17099759466767,0.875,0.975,0.85,0.9,0.283926606544784,0.311620049395229,0.271380875537029,0.298791836206264
