"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.15,0.144907631848472,0.95,1,0.875,1,0.316025911428105,0.346604552391015,0.294717528373139,0.325281561248481
"2",0.2,0.17099759466767,0.9,0.975,0.9,1,0.280212669261367,0.307110418851205,0.264034532087203,0.291404251361092
