"","hr","max_width90.zhou","max_width95.zhou","max_width90.zhou.m","max_width95.zhou.m","max_width90.zhou.iso","max_width95.zhou.iso"
"1",0.05,0.311000293624228,0.335687590405986,0.311000293624228,0.335687590405986,0.311000293624203,0.335687590405962
"2",0.1,0.366295218829827,0.399256292839567,0.366295218829827,0.399256292839567,0.366295218829802,0.39925629283954
"3",0.15,0.335906452026001,0.367627204037926,0.335906452026001,0.367627204037926,0.335906452025974,0.3676272040379
"4",0.2,0.288379410747483,0.316299806961568,0.288379410747483,0.316299806961568,0.288379410747457,0.316299806961542
"5",0.25,0.251203380463753,0.275090675347385,0.251203380463753,0.275090675347385,0.25120338046373,0.275090675347361
"6",0.3,0.22201047178469,0.243931296048913,0.22201047178469,0.243931296048913,0.222010471784674,0.243931296048898
"7",0.35,0.196683585600523,0.216736441179335,0.196683585600523,0.216736441179335,0.196683585600509,0.216736441179321
