"","hr","max_width90.zhou","max_width95.zhou","max_width90.zhou.m","max_width95.zhou.m","max_width90.zhou.iso","max_width95.zhou.iso"
"1",0.15,0.32841195074419,0.357363923587768,0.32841195074419,0.357363923587768,0.328411950744167,0.357363923587742
"2",0.2,0.282876209240641,0.308075045268405,0.282876209240641,0.308075045268405,0.282876209240617,0.30807504526838
