"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.25,0.15874010519682,0.9,0.975,0.9,0.975,0.226957806419802,0.248195414388396,0.22260453739511,0.243767826052655
"2",0.3,0.200829885024651,0.9,0.95,0.875,0.95,0.199209088674242,0.218102314792421,0.196964088916739,0.215620457062052
"3",0.35,0.246655455622271,0.85,0.95,0.85,0.95,0.175164590719504,0.192500250438682,0.175707735250882,0.193129031589717
