"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0483025439494907,0.1,0.275,0.275,0.425,0.205870758131904,0.226742849994227,0.188231817121948,0.207386668799713
"2",0.1,0.0966050878989813,0.75,0.9,0.75,0.9,0.285268703233318,0.314252524689166,0.26767460430003,0.296915348871919
"3",0.15,0.144907631848472,0.85,0.95,0.875,0.925,0.27641027601214,0.305483816878896,0.257144856965636,0.286722004939297
"4",0.2,0.17099759466767,0.85,0.925,0.825,0.925,0.247297349938195,0.273157668715334,0.232424349784658,0.258612560036455
"5",0.25,0.15874010519682,0.85,0.925,0.85,0.9,0.227115971711472,0.250557659160055,0.221828501950883,0.244908489023419
"6",0.3,0.200829885024651,0.85,0.85,0.825,0.85,0.199049039212677,0.219780549264121,0.196347537020345,0.216953665468002
"7",0.35,0.246655455622271,0.825,0.875,0.825,0.875,0.175913136121417,0.195187640775588,0.17650349666944,0.195758960922021
