"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0483025439494907,0.075,0.2,0.225,0.45,0.208311903672195,0.229642581565849,0.191055143351725,0.210642842004088
"2",0.1,0.0966050878989813,0.825,0.975,0.875,0.9,0.290279640557701,0.320427010029084,0.270575254492577,0.299942350616618
"3",0.15,0.144907631848472,0.85,0.925,0.9,0.925,0.27229202866329,0.300815304120013,0.252593101308514,0.280458310019441
"4",0.2,0.17099759466767,0.875,0.95,0.9,0.95,0.244633679416749,0.269287826206891,0.230814062898009,0.256194275942861
"5",0.25,0.15874010519682,0.925,0.975,0.925,0.975,0.226042659894722,0.24895880894798,0.221087480245999,0.24398620504912
"6",0.3,0.200829885024651,0.925,1,0.925,1,0.198314740171379,0.218869918653918,0.195496926628393,0.216584906304181
"7",0.35,0.246655455622271,0.925,1,0.925,1,0.174152372926648,0.193260968627533,0.174699000392993,0.193792293467111
