"","hr","max_width90.zhou","max_width95.zhou","max_width90.zhou.m","max_width95.zhou.m","max_width90.zhou.iso","max_width95.zhou.iso"
"1",0.05,0.386749368742234,0.418311246880186,0.386749368742234,0.418311246880186,0.386749368742224,0.418311246880177
"2",0.1,0.425932631494195,0.463463816345045,0.425932631494195,0.463463816345045,0.425932631494184,0.463463816345033
"3",0.15,0.408056005865654,0.44786283895094,0.408056005865654,0.44786283895094,0.408056005865642,0.447862838950928
"4",0.2,0.354941732928298,0.391086423817552,0.354941732928298,0.391086423817552,0.354941732928286,0.39108642381754
"5",0.25,0.308828276262097,0.339989902886109,0.308828276262097,0.339989902886109,0.308828276262086,0.339989902886097
"6",0.3,0.272858551592609,0.300896267693125,0.272858551592609,0.300896267693125,0.272858551592602,0.300896267693116
"7",0.35,0.243323143719595,0.267711056593397,0.243323143719595,0.267711056593397,0.243323143719588,0.26771105659339
