"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0484702382344525,0.4,0.7,0.189623697570549,0.210504423436677
"2",0.1,0.096940476468905,0.875,0.925,0.248464898888435,0.27980429966283
"3",0.15,0.145410714703358,0.875,0.95,0.244628860685308,0.277250659828221
"4",0.2,0.19388095293781,0.925,0.95,0.221631593919728,0.250781776648081
"5",0.25,0.2,0.875,1,0.211936185489808,0.240271321816794
"6",0.3,0.200829885024651,0.875,1,0.202390956024341,0.227979209069576
"7",0.35,0.246655455622271,0.95,0.975,0.180450906775321,0.204341326237689
