"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0484702382344525,0.675,0.725,0.18969785572686,0.211149017036167
"2",0.1,0.096940476468905,0.9,0.925,0.253727107645254,0.28548729311058
"3",0.15,0.145410714703358,0.9,0.95,0.240981048988613,0.271311953880024
"4",0.2,0.19388095293781,0.875,0.925,0.216249132611343,0.243755435755508
"5",0.25,0.2,0.875,0.9,0.209040450789406,0.236072112875697
"6",0.3,0.200829885024651,0.8,0.95,0.201416072934797,0.226482228047574
"7",0.35,0.246655455622271,0.8,0.9,0.181437464121847,0.204083604966457
