"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0484702382344525,0.575,0.7,0.191642471674585,0.213361862099178
"2",0.1,0.096940476468905,0.95,0.975,0.262324868367837,0.29739460460557
"3",0.15,0.145410714703358,0.95,0.95,0.246735179923616,0.278691642246009
"4",0.2,0.19388095293781,0.925,0.95,0.217526090073148,0.246760254884573
"5",0.25,0.2,0.9,0.925,0.209162715055777,0.237260944044665
"6",0.3,0.200829885024651,0.875,0.9,0.201045105860791,0.226958345780879
"7",0.35,0.246655455622271,0.875,0.875,0.179017539465737,0.202771858601396
