"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0484702382344525,0.55,0.675,0.196713080894382,0.21939803122307
"2",0.1,0.096940476468905,0.875,0.95,0.247056158999294,0.277924384430235
"3",0.15,0.145410714703358,0.875,0.925,0.228144906454241,0.257134757814161
"4",0.2,0.19388095293781,0.85,0.875,0.210199599582914,0.238099348455872
"5",0.25,0.2,0.825,0.9,0.205665331226621,0.23226870890176
"6",0.3,0.200829885024651,0.825,0.875,0.197206320593579,0.222767763150321
"7",0.35,0.246655455622271,0.85,0.875,0.17766777823855,0.200965813345337
