"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0484702382344525,0.525,0.725,0.200453328934297,0.224593987460609
"2",0.1,0.096940476468905,0.875,0.925,0.249256741024503,0.27938415448537
"3",0.15,0.145410714703358,0.825,0.875,0.228040966659125,0.257875738624327
"4",0.2,0.19388095293781,0.85,0.925,0.210402156309354,0.237364961316805
"5",0.25,0.2,0.85,0.95,0.210025682255971,0.237241874061413
"6",0.3,0.200829885024651,0.9,0.975,0.202760556563992,0.229242165268855
"7",0.35,0.246655455622271,0.9,0.95,0.181167299584973,0.205724779151239
