"","hr","max_width90.zhou","max_width95.zhou","max_width90.zhou.m","max_width95.zhou.m","max_width90.zhou.iso","max_width95.zhou.iso"
"1",0.25,0.287848442200509,0.314860906985394,0.287848442200509,0.314860906985394,0.287848442200489,0.314860906985371
"2",0.3,0.252186001055136,0.276473759199389,0.252186001055136,0.276473759199389,0.252186001055122,0.276473759199374
"3",0.35,0.224567879517869,0.245479482624659,0.224567879517869,0.245479482624659,0.224567879517855,0.245479482624645
