"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper","shape"
"1",1,1,0.391933334338444,0.436182054154189,0.0951055525568104,0.152414095922867,0.185089264967115,1
"2",1,1,0.342466671448322,0.379524606637065,0.0932881271000966,0.160683752693423,0.181552290175714,1
"3",1,1,0.382668557201441,0.433046770691239,0.0996349503058032,0.170979079482097,0.193904133053855,1
"4",1,1,0.367728034136446,0.410757669294084,0.0976587135174568,0.159488929593623,0.19005808826759,1
"5",0,1,0.340522012810103,0.376532001184254,0.0990245706451985,0.16514561487723,0.192716245283951,1
"6",1,1,0.340892866170909,0.380724207842412,0.0934571409972077,0.143468205836067,0.181881215849815,1
"7",1,1,0.319216472041519,0.350686530738964,0.0994742590174815,0.168327728496106,0.193591404389308,1
"8",0,1,0.372994066670068,0.41598061933975,0.0995879581923824,0.168980095177784,0.193812679552997,1
"9",0,1,0.34595096843788,0.375952511123699,0.0955245088478623,0.142199328297224,0.185904614963823,1
"10",1,1,0.335429869092884,0.369286104374005,0.0991571278190554,0.162909251726007,0.192974220861777,1
"11",1,1,0.388436807702042,0.428666349710387,0.0974008550790856,0.148682656390779,0.189556258168919,1
"12",1,1,0.335824660952607,0.374899232352833,0.100734296935321,0.171766723212248,0.196043621802211,1
"13",1,1,0.392230816826576,0.441423644202546,0.096399208245418,0.166053301734979,0.187606907461037,1
"14",1,1,0.367656210344268,0.414884057259312,0.0948244548461498,0.165323563469519,0.18454220785792,1
"15",1,1,0.380107728772341,0.414928052278176,0.0916145931269633,0.145738680160727,0.178295349180606,1
"16",1,1,0.393927917047153,0.447830183900596,0.100834231106225,0.167264543702904,0.196238108262154,1
"17",1,1,0.388496110906473,0.428047553640438,0.0966026430104835,0.151863033728757,0.188002821160315,1
"18",0,0,0.369281186752822,0.41112756614239,0.096803178155693,0.162900420049271,0.188393091776794,1
"19",1,1,0.38356840598167,0.42062900299986,0.102594709657649,0.160567145414493,0.199664256077013,1
"20",1,1,0.341375033556843,0.372879155668358,0.0977469580475744,0.169527032135398,0.190229824983036,1
"21",1,1,0.372667364212456,0.404981228976664,0.100698349510732,0.16254694288549,0.195973662875358,1
"22",1,1,0.334630212557082,0.363375998430225,0.0952501006482862,0.165221233570825,0.185370576618059,1
"23",1,1,0.415097132138772,0.466534267117055,0.0923240840229631,0.153145169406721,0.179676121858027,1
"24",1,1,0.381697273077627,0.411985061031027,0.0961770973687136,0.158498182865526,0.187174647326847,1
"25",1,1,0.317147193527435,0.34801164254777,0.0995487663436511,0.157771153551908,0.193736406503955,1
"26",1,1,0.389354214461224,0.426015210888397,0.0935854478182813,0.150137422868229,0.182130919621723,1
"27",1,1,0.381213997530907,0.421644034556131,0.0996567537920767,0.17103643275871,0.193946565815556,1
"28",1,1,0.393929549467037,0.435495898772863,0.0927292885912332,0.167626547816594,0.180464708998169,1
"29",1,1,0.381625414864775,0.418756780839486,0.0935968359315367,0.163045745337193,0.182153082549703,1
"30",1,1,0.419852399311517,0.466450975307267,0.0985011753550137,0.16204349664179,0.191697641775079,1
"31",1,1,0.37394446140621,0.412311636651451,0.100364305892552,0.136888275655184,0.195323565314347,1
"32",1,1,0.372982455088753,0.409327453924749,0.097036345608675,0.170838356960757,0.188846869619691,1
"33",1,1,0.415648822080261,0.463803573764726,0.0998995839078885,0.171642351261059,0.194419148608455,1
"34",1,1,0.416851162979932,0.461834260572635,0.099131866691638,0.158598656852972,0.192925059026529,1
"35",1,1,0.361743716128807,0.394401102501141,0.0954290261899112,0.159697189327956,0.185718791796804,1
"36",1,1,0.368198311553157,0.405279971236975,0.0977808000594381,0.166821898535617,0.190295686469905,1
"37",1,1,0.432079764174368,0.492768580922779,0.0948935401868568,0.160372403033915,0.184676657998713,1
"38",1,1,0.404558373750893,0.448753379231897,0.0973640268317994,0.162910055697359,0.189484585032735,1
"39",1,1,0.375620734719803,0.410796208803576,0.0950981703607429,0.155970920157764,0.185074898137763,1
"40",1,1,0.378118052410918,0.410723689981063,0.099430400652544,0.160749675100738,0.193506049619679,1
