"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.25,0.15874010519682,0.95,0.975,0.95,0.975,0.26071052388681,0.285020433863479,0.255586317442228,0.280251661418918
"2",0.3,0.200829885024651,0.95,0.975,0.95,0.975,0.227712253096863,0.249646786925557,0.225197604291793,0.247214954625951
"3",0.35,0.246655455622271,0.925,0.95,0.925,0.95,0.200842555312179,0.22001342114835,0.201365938677065,0.22063199835315
