"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.25,0.15874010519682,0.9,0.975,0.875,0.975,0.260623941877185,0.285225128449782,0.255800766487032,0.2805603871386
"2",0.3,0.200829885024651,0.85,0.925,0.85,0.925,0.227827341335621,0.249388087936013,0.225311279265496,0.246801741902264
"3",0.35,0.246655455622271,0.8,0.95,0.8,0.95,0.201944708751735,0.222062052533832,0.202543436044014,0.222510790588294
