"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper","shape"
"1",1,1,0.335695145762282,0.378134631844977,0.0863928417417597,0.147725474767969,0.1681330600214,1
"2",1,1,0.294738745552054,0.328149186708797,0.0935198090588758,0.148494059684294,0.182003177030412,1
"3",0,1,0.320477428122181,0.354299858115098,0.0908797587989276,0.155884066662075,0.176865254491155,1
"4",1,1,0.340907458769307,0.376993288812448,0.0952590849907787,0.160773519487256,0.185388061457834,1
"5",1,1,0.301093617838791,0.335344799226407,0.0914565041044434,0.154974919746811,0.177987684904536,1
"6",1,1,0.306636420586746,0.33509255392005,0.0911547720974945,0.139880644222847,0.177400470447737,1
"7",0,0,0.281974446828799,0.307829913572081,0.0946890355286541,0.159978050537234,0.184278662131474,1
"8",1,1,0.312638206031885,0.348273301443602,0.0957918767485406,0.164772827697219,0.186424951861953,1
"9",1,1,0.27996547887736,0.304833568890436,0.0962761613893173,0.165669935486242,0.187367440347499,1
"10",1,1,0.317247967463475,0.346258008285713,0.0973690639274327,0.167919570582938,0.189494387954892,1
"11",1,1,0.281869659216225,0.310474792825685,0.0904751162285071,0.151813849836511,0.176077761080728,1
"12",1,1,0.290686709077626,0.324432793367235,0.0951526679411958,0.157417410454139,0.185180958371234,1
"13",1,1,0.297185913216894,0.325640380337019,0.0936095509670682,0.165026708474837,0.182177827861804,1
"14",1,1,0.321395517111971,0.349866980852425,0.0972293579897365,0.161419570488837,0.189222499840848,1
"15",0,0,0.321058036503329,0.361985840937038,0.095711039087525,0.141387863635102,0.186267629993179,1
"16",1,1,0.306696838704553,0.340823494717719,0.0970401570864644,0.162064095523317,0.188854287310914,1
"17",1,1,0.285738876108091,0.314580894555114,0.0963447430041379,0.156008703842754,0.187500910164309,1
"18",1,1,0.286443362329243,0.321613237007096,0.0930258315373974,0.169492919738035,0.181041824786481,1
"19",1,1,0.315399668890636,0.348589842444541,0.0953330028073802,0.142265482461065,0.185531916300952,1
"20",0,0,0.336994085053211,0.385870172334004,0.0971493328331748,0.15032549893351,0.189066759224147,1
"21",1,1,0.303644888712699,0.332983462717066,0.0931589373402558,0.128477173929106,0.181300868076296,1
"22",0,1,0.304355927194738,0.335849766289769,0.0965741654383476,0.153983859965355,0.187947399654915,1
"23",1,1,0.261845659844002,0.289877362629388,0.0899413373968093,0.130724022033218,0.175038949686883,1
"24",1,1,0.347741245677745,0.392285810264519,0.0976315756425788,0.153945658328612,0.190005274008286,1
"25",1,1,0.349126222254434,0.394302566101733,0.0938952595221949,0.146341286285515,0.182733858346266,1
"26",1,1,0.279195582698938,0.309144340920894,0.0978541706124457,0.165026635911761,0.190438476258317,1
"27",0,1,0.309099910506742,0.344189235376885,0.0955894750685227,0.15761337200002,0.186031048696728,1
"28",0,0,0.293402171511891,0.316842832404249,0.0971055021840751,0.156098461353215,0.188981458393577,1
"29",1,1,0.297350821850974,0.33040516797754,0.0895106348391652,0.146051589001196,0.174200739743608,1
"30",0,0,0.288021127712483,0.316813170113253,0.0978343422680678,0.16774968449566,0.190399887410581,1
"31",0,1,0.316550787061526,0.349271243787127,0.0927250516639671,0.157043699613479,0.180456463320263,1
"32",1,1,0.292406067807644,0.325524589933228,0.0947671561929783,0.154443180059558,0.18443069632874,1
"33",0,0,0.341882124064177,0.379302553340961,0.0925062149713532,0.150193128835804,0.180030575225459,1
"34",0,0,0.275711554079383,0.305487171375163,0.0940382701456162,0.159131626277229,0.183012177860321,1
"35",1,1,0.321489473268291,0.35475987594658,0.0917421014586676,0.151312171564201,0.178543498975837,1
"36",0,0,0.264400931408177,0.292933144278728,0.0917760166482803,0.13798802414938,0.178609502877269,1
"37",1,1,0.38512899615922,0.450317195982645,0.0950350537961477,0.151504668469329,0.184952064105111,1
"38",1,1,0.359195634505879,0.406767220447144,0.0938640151828023,0.161030933395257,0.182673052308584,1
"39",1,1,0.300782008407899,0.336790807608801,0.0932590338533963,0.144332295909087,0.181495670477889,1
"40",1,1,0.286123661488643,0.314810149086242,0.0976443318092676,0.152029510563435,0.190030099367613,1
