"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper","shape"
"1",1,1,0.341011770277686,0.388020153143996,0.0946807928688377,0.157200841312199,0.184262620714272,1
"2",1,1,0.339830623620061,0.380512980993493,0.0954937784258033,0.163766238446262,0.185844809084165,1
"3",1,1,0.316112992063956,0.349808165654754,0.0941338703400435,0.158284504934217,0.183198229770452,1
"4",1,1,0.356838189515498,0.39419766627615,0.0982814406074111,0.164248372601889,0.191270005934393,1
"5",1,1,0.32100958517197,0.365815109646039,0.0997053014962976,0.157189649386241,0.194041046722806,1
"6",0,1,0.265824313132122,0.297041668837536,0.0956440241469928,0.135707042553509,0.186137209152845,1
"7",1,1,0.274110391695664,0.299956485308831,0.0929387765198633,0.150321860769253,0.180872403035869,1
"8",1,1,0.36037939283281,0.396521934156595,0.0956779764066404,0.162572538032778,0.186203285197967,1
"9",1,1,0.28059293708401,0.31948355927775,0.0958996949011275,0.151071739132885,0.186634781699181,1
"10",1,1,0.326615159942882,0.365355656047381,0.096434459971582,0.150822995059218,0.187675512457371,1
"11",1,1,0.35292501262276,0.396032633058501,0.0967802983458341,0.140171643825597,0.188348564332544,1
"12",1,1,0.258895622656832,0.291494699864654,0.091602103114542,0.14964775967596,0.17827104179627,1
"13",1,1,0.401020327633991,0.439413498608224,0.0961341803044051,0.151034706429921,0.187091124465417,1
"14",1,1,0.335154887400725,0.37662902378854,0.0913461853664617,0.136539338601778,0.177772988563721,1
"15",1,1,0.305228488530952,0.337121474272581,0.0933343588007955,0.142273341194246,0.1816422638026,1
"16",1,1,0.352955741212564,0.391385380432949,0.0960422266261369,0.143885146296111,0.186912169207137,1
"17",1,1,0.353127603170929,0.39041800268448,0.0957272239782812,0.165606501227499,0.186299128149208,1
"18",0,1,0.318433402062328,0.359393957752363,0.095296142596106,0.158886546569492,0.185460180958189,1
"19",1,1,0.303145082953493,0.345458039157613,0.0952697073758262,0.140383803776224,0.185408734167131,1
"20",1,1,0.341550332672781,0.385187660624381,0.0976248049915221,0.168884723454716,0.189992097334646,1
"21",1,1,0.31499911673207,0.361861570788259,0.0964728093541877,0.153909302273111,0.187750145944561,1
"22",0,1,0.325328374106718,0.360542663639149,0.0932331225511902,0.156079821720614,0.181445243307753,1
"23",0,0,0.285202825820395,0.310531954301396,0.0950948861113036,0.135857057215401,0.185068506509742,1
"24",1,1,0.275351422084018,0.305955836395374,0.0954416066069851,0.153652189154266,0.185743275121768,1
"25",1,1,0.263164831296694,0.293729881425989,0.0903974367844319,0.153162043104017,0.175926585562366,1
"26",0,0,0.242856895802707,0.262009773204205,0.0926960907137896,0.156689912427053,0.180400101090751,1
"27",1,1,0.320396812670811,0.349819045902308,0.0955388114235654,0.158894165948933,0.18593244986045,1
"28",1,1,0.338696841276248,0.375001946479684,0.096815075510245,0.158789917010041,0.188416245762549,1
"29",1,1,0.315026805559357,0.354522127107343,0.0956531189515193,0.155623021044355,0.186154908967836,1
"30",1,1,0.298333307016195,0.332641141676781,0.0957534998901833,0.16405313373268,0.186350264902947,1
"31",1,1,0.385298662816654,0.43572911071677,0.0941672382406138,0.144789780636095,0.183263168567652,1
"32",1,1,0.315460385560655,0.349959089360553,0.0979935917387442,0.160174169418773,0.190709810087875,1
"33",1,1,0.377312036154055,0.437751729646933,0.0938487274786189,0.154035644737171,0.182643300208372,1
"34",1,1,0.315452399595244,0.34780424275145,0.0917967191721486,0.152891316797008,0.178649793005687,1
"35",1,1,0.330612278779166,0.374850165575903,0.0956746841946729,0.133084679119474,0.186196878073706,1
"36",1,1,0.317899093028603,0.361752529222363,0.0931098590635514,0.155957654934627,0.181205354597673,1
"37",0,1,0.292660363055802,0.324648472913261,0.0950554501904714,0.162776389879296,0.184991758460823,1
"38",1,1,0.347088903317549,0.401178925154115,0.0974328373100367,0.156592613055608,0.189618500251107,1
"39",1,1,0.350866728375673,0.394754377401167,0.094098055359129,0.156367695573353,0.183128528598291,1
"40",1,1,0.32909686077888,0.37219782281675,0.0995109334710987,0.169310736238365,0.1936627782206,1
