"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.00264673963635138,0.975,0.975,2.01099759658575,2.31989266071664
"2",0.1,0.0105869585454055,0.95,1,0.683075245386923,0.774689755940983
"3",0.15,0.0238206567271624,0.975,1,0.550793761101905,0.622169273080802
"4",0.2,0.042347834181622,0.95,1,0.476720661650799,0.538463224085698
"5",0.25,0.0661684909087844,0.95,0.975,0.425726642446248,0.481529707944348
"6",0.3,0.0952826269086495,0.8,0.95,0.385214663790315,0.43536771666177
"7",0.35,0.129690242181217,0.775,0.875,0.345473618094287,0.391842614302621
