"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.00264673963635138,0.95,1,1.8365055816113,2.1050776151125
"2",0.1,0.0105869585454055,0.975,1,0.679077330969214,0.764505648740121
"3",0.15,0.0238206567271624,1,1,0.557813338488934,0.625561788817685
"4",0.2,0.042347834181622,0.925,0.95,0.490294117330074,0.549488689974688
"5",0.25,0.0661684909087844,0.9,0.975,0.442976387969657,0.496736682859605
"6",0.3,0.0952826269086495,0.825,0.9,0.398132825670121,0.449645741140533
"7",0.35,0.129690242181217,0.825,0.875,0.361275332413444,0.409298025134331
