"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.00264673963635138,0.95,0.975,1.91241429182628,2.19422442924262
"2",0.1,0.0105869585454055,0.9,0.925,0.666053935406308,0.747645812855505
"3",0.15,0.0238206567271624,0.95,0.975,0.529040323153832,0.592056495979239
"4",0.2,0.042347834181622,0.875,0.925,0.484003818605273,0.543805945883774
"5",0.25,0.0661684909087844,0.9,0.95,0.435536053281756,0.490318178947457
"6",0.3,0.0952826269086495,0.9,0.925,0.391037608360772,0.442988298154972
"7",0.35,0.129690242181217,0.8,0.925,0.350968878067408,0.398094038690348
