"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.00264673963635138,0.925,0.95,2.33561871551421,2.71471432231858
"2",0.1,0.0105869585454055,0.925,0.95,0.688186495716644,0.779629046317922
"3",0.15,0.0238206567271624,0.975,0.975,0.567388700415801,0.638377907309839
"4",0.2,0.042347834181622,0.95,1,0.48410377863885,0.544240010779676
"5",0.25,0.0661684909087844,0.925,0.95,0.4284952674845,0.4828860384358
"6",0.3,0.0952826269086495,0.85,0.9,0.387175564379508,0.440361196283572
"7",0.35,0.129690242181217,0.775,0.85,0.349574131858631,0.397156666296338
