"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.00264673963635138,0.975,0.975,2.29858984317865,2.67145415475461
"2",0.1,0.0105869585454055,0.925,0.95,0.679369964585056,0.770171352263933
"3",0.15,0.0238206567271624,0.95,0.95,0.557794811568038,0.629372373629891
"4",0.2,0.042347834181622,0.95,0.975,0.48473355677012,0.544253682620656
"5",0.25,0.0661684909087844,0.95,1,0.424178074534653,0.477474746020763
"6",0.3,0.0952826269086495,0.85,0.95,0.380432731447339,0.429872850711639
"7",0.35,0.129690242181217,0.8,0.95,0.341431312671627,0.38749264537199
