"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0485941956670485,0.975,1,1,1,0.840736523029186,0.945031703125591,0.662081008119795,0.750209242102833
"2",0.1,0.097188391334097,1,1,1,1,0.534748032282213,0.590793053801834,0.477920732906293,0.529466605868643
"3",0.15,0.145782587001145,0.95,0.975,0.95,0.975,0.499422203118884,0.548826870646596,0.45912956244732,0.506708910033395
"4",0.2,0.194376782668194,0.975,0.975,0.975,0.975,0.449102758734056,0.494004099800607,0.417103778173267,0.461196326576338
"5",0.25,0.237126220299338,0.9,0.975,0.95,1,0.405509649023065,0.446622103168018,0.380512674304502,0.419692731999814
"6",0.3,0.223144316694057,0.95,1,0.925,1,0.376781473894425,0.414584657252337,0.368642185412144,0.406059401841216
"7",0.35,0.246655455622271,0.95,1,0.95,1,0.340387255576342,0.37544467737716,0.341627596530199,0.376510714312421
