"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0485941956670485,1,1,1,1,0.801862324170968,0.900622790443198,0.634929795003645,0.709657720119172
"2",0.1,0.097188391334097,1,1,1,1,0.523377890192099,0.57725137451963,0.46894193580915,0.518463548553912
"3",0.15,0.145782587001145,1,1,1,1,0.478611156371835,0.526444969724488,0.442346173419955,0.488578608310781
"4",0.2,0.194376782668194,1,1,0.975,1,0.430834329637869,0.473570985851657,0.402699306184037,0.445646656207185
"5",0.25,0.237126220299338,0.975,1,0.95,1,0.384723498863209,0.423807401142602,0.36581049215665,0.404421160986474
"6",0.3,0.223144316694057,0.925,1,0.95,1,0.357319377585453,0.393646269900742,0.35079673412038,0.387539846906348
"7",0.35,0.246655455622271,0.925,1,0.95,1,0.321580555735866,0.35479290654436,0.322457880386631,0.355518885849739
