"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0484702382344525,0.55,0.625,0.235861559900896,0.264911814025761
"2",0.1,0.096940476468905,0.95,0.95,0.32137448712207,0.364404271818298
"3",0.15,0.145410714703358,0.925,0.975,0.303360752081221,0.344876532962691
"4",0.2,0.19388095293781,0.9,0.925,0.27865834202409,0.317398808462398
"5",0.25,0.2,0.925,0.95,0.286000593703362,0.326453758024538
"6",0.3,0.200829885024651,0.825,0.95,0.276611052404238,0.315381076889917
"7",0.35,0.246655455622271,0.825,0.925,0.247717621049222,0.282728344704419
