"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0483025439494907,0.125,0.275,0.175,0.275,0.223757962972874,0.246870031098517,0.20367787690902,0.223084569723216
"2",0.1,0.0966050878989813,0.825,0.925,0.775,0.9,0.285160112842207,0.31207286461895,0.269834244934217,0.295484917793654
