"","hr","max_width90.zhou","max_width95.zhou","max_width90.zhou.m","max_width95.zhou.m","max_width90.zhou.iso","max_width95.zhou.iso"
"1",0.15,0.378771974813306,0.41260055791171,0.378771974813306,0.41260055791171,0.378771974813282,0.412600557911683
"2",0.2,0.324457890944546,0.35376517628845,0.324457890944546,0.35376517628845,0.324457890944521,0.353765176288425
