"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper"
"1",1,1,0.344680533570881,0.385433801030191,0.113482000826199,0.200916547488892,0.209089793186977
"2",1,1,0.347998595642716,0.382774877726011,0.113707847143315,0.180054480036289,0.209505913447406
"3",1,1,0.376229965012275,0.420624961618278,0.124661774565976,0.22103632345607,0.229688448146429
"4",1,1,0.411303892124362,0.453560043578513,0.116115463918552,0.199968711729916,0.213941930524499
"5",0,0,0.321561059587987,0.356464952347621,0.116544014906876,0.152454852943395,0.214731532724553
"6",1,1,0.333624984011431,0.369146201076032,0.131169295281318,0.239046130927401,0.241678509571366
"7",1,1,0.426325698366997,0.487021928032468,0.12787641473833,0.214882319867369,0.235611400190934
"8",1,1,0.389783640126163,0.438266837451272,0.121169698824007,0.216109192585403,0.223254323004418
"9",1,1,0.3554754543247,0.38551573111337,0.129358929149259,0.232986066713415,0.23834292262904
"10",1,1,0.40313691941182,0.461733054518217,0.10963096899325,0.185395802187585,0.201994293956742
"11",1,1,0.34972498501583,0.389345614281901,0.120522820973465,0.21377419718437,0.222062455087017
"12",0,0,0.331375473002997,0.362257646361963,0.115020528158619,0.181879342494877,0.211924519041352
"13",1,1,0.366454792132504,0.405000252666337,0.118147716637186,0.186949478336978,0.217686341951415
"14",1,1,0.349099426324928,0.385354868657932,0.133911529886567,0.240815215427156,0.246731057660994
"15",0,1,0.287832562103673,0.318937648295481,0.108424675532596,0.180016283856767,0.1997717066885
"16",1,1,0.397913064397135,0.448800287778214,0.132122951710566,0.228066756531282,0.243435614875388
"17",1,1,0.301301248495882,0.332924048935688,0.120844303611951,0.209164764555681,0.222654784600993
"18",1,1,0.348408428215206,0.393152702936881,0.109053552030142,0.150882400314241,0.200930407238848
"19",1,1,0.36456001187185,0.404621311301512,0.104396928960799,0.174952904351649,0.192350611787323
"20",1,1,0.368870648342665,0.417464970932135,0.117483629800884,0.165289459855425,0.216462766598058
"21",1,1,0.386590232149095,0.425741526075191,0.106283162639443,0.195016796621559,0.195825984153853
"22",1,1,0.336691618009126,0.38389860518616,0.127202412596079,0.234444438731463,0.238468781171289
"23",1,1,0.326120178422155,0.367052735255185,0.121604734558527,0.217549772869575,0.224055873304003
"24",1,1,0.407033544522812,0.453874922752496,0.111797612094798,0.195514437250329,0.205986318724674
"25",1,1,0.374450891845361,0.418703644004994,0.117212605601605,0.200431818824304,0.215963406405575
"26",1,1,0.375189245468239,0.424965042398553,0.116844996126906,0.204991851791503,0.215286088518344
"27",1,1,0.316063352539481,0.34987883071452,0.12495088754129,0.222093461897417,0.230221136782301
"28",1,1,0.429606420536386,0.478696320981836,0.116249647472322,0.19896249215576,0.214189162784263
"29",1,1,0.371297902627434,0.411666338699817,0.126188997715196,0.228272332128947,0.232502346122283
"30",1,1,0.366072120612796,0.413605961722156,0.111686061460811,0.199485474488764,0.205780787461386
"31",1,1,0.349908507436299,0.388891965445561,0.105355415072874,0.174783024098801,0.194116615748191
"32",1,1,0.308869900839198,0.344758750639626,0.118254211526592,0.180951945627486,0.217882558040656
"33",1,1,0.37372615222445,0.42047560604798,0.130564848879776,0.223175184274979,0.240564821302117
"34",1,1,0.393496451724081,0.449995338632837,0.118662159847081,0.20941356018395,0.218634199969254
"35",0,0,0.317104429250859,0.344564078001075,0.120338765541579,0.215118712395401,0.221723334240471
"36",1,1,0.328447593171405,0.367134815948704,0.109246934616905,0.172808226797383,0.201286713303051
"37",1,1,0.358762804213826,0.400164860624886,0.108298482143851,0.188668741630396,0.199539196251935
"38",0,0,0.344217646745344,0.378584452288379,0.118328632108813,0.218019677443136,0.218019677443136
"39",1,1,0.361213694197449,0.405828651476823,0.113503063034673,0.169972989369097,0.209128600158847
"40",1,1,0.377518670002426,0.421361687461087,0.114554427964514,0.197331621993223,0.211065732692149
