"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.85,0.9,0.189493085246591,0.210781390855818
"2",0.1,0.0966050878989813,0.95,0.975,0.229179112892645,0.257677172412689
"3",0.15,0.144907631848472,0.95,0.975,0.190974480513012,0.21500997197114
"4",0.2,0.17099759466767,0.9,0.95,0.169108840181119,0.189987936092044
"5",0.25,0.15874010519682,0.875,0.925,0.163374300993274,0.183148677176892
"6",0.3,0.200829885024651,0.85,0.925,0.141032864674919,0.158712416309562
"7",0.35,0.246655455622271,0.85,0.9,0.124266206451731,0.140129414806382
