"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.925,0.95,0.185100314843891,0.206029883312839
"2",0.1,0.0966050878989813,0.95,1,0.221386275235944,0.248835511529324
"3",0.15,0.144907631848472,0.875,0.95,0.195053895467355,0.220895200855029
"4",0.2,0.17099759466767,0.9,0.975,0.17199645144824,0.194162812988891
"5",0.25,0.15874010519682,0.875,0.95,0.16592691772671,0.187156832239002
"6",0.3,0.200829885024651,0.925,0.925,0.145123952317275,0.163526144600933
"7",0.35,0.246655455622271,0.925,0.925,0.128826697355064,0.145577030894579
