"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.875,0.925,0.1822473388845,0.203943664531704
"2",0.1,0.0966050878989813,0.9,0.925,0.219456146700807,0.247404900859789
"3",0.15,0.144907631848472,0.9,0.95,0.191240418394767,0.215090565026282
"4",0.2,0.17099759466767,0.9,0.975,0.172337327083656,0.194507451529543
"5",0.25,0.15874010519682,0.825,0.95,0.166517715506673,0.187174853129726
"6",0.3,0.200829885024651,0.9,0.925,0.146271009754311,0.164395153504401
"7",0.35,0.246655455622271,0.925,0.95,0.130334069651193,0.146933302482973
