"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.775,0.875,0.194642680993561,0.217653007905763
"2",0.1,0.0966050878989813,0.925,0.975,0.226775573614673,0.255045003122336
"3",0.15,0.144907631848472,0.925,0.975,0.192834927603736,0.216594370406291
"4",0.2,0.17099759466767,0.9,0.95,0.171556279674314,0.193519061998398
"5",0.25,0.15874010519682,0.875,0.925,0.164994929793613,0.185292824084325
"6",0.3,0.200829885024651,0.85,0.925,0.144090060546889,0.162204205686366
"7",0.35,0.246655455622271,0.875,0.925,0.128367004966424,0.144898595232616
