"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.8,0.875,0.190050443210013,0.211614441496059
"2",0.1,0.0966050878989813,0.925,0.975,0.218746564291261,0.245589986728275
"3",0.15,0.144907631848472,0.875,0.95,0.187538691616295,0.210960482210727
"4",0.2,0.17099759466767,0.9,0.95,0.170058852218461,0.191546956455109
"5",0.25,0.15874010519682,0.875,0.95,0.166056134083852,0.186029353932253
"6",0.3,0.200829885024651,0.875,0.925,0.145228724567829,0.163608021286627
"7",0.35,0.246655455622271,0.825,0.95,0.128922969760695,0.145607624938295
