"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.825,0.9,0.183365158409528,0.204211859628529
"2",0.1,0.0966050878989813,0.925,0.95,0.208046823221949,0.234534814475169
"3",0.15,0.144907631848472,0.925,0.925,0.185928340004886,0.20906113656659
"4",0.2,0.17099759466767,0.875,0.95,0.170259269054069,0.191803819549811
"5",0.25,0.15874010519682,0.875,0.875,0.166387111918692,0.186381192927576
"6",0.3,0.200829885024651,0.9,0.9,0.145776168251938,0.164737803108157
"7",0.35,0.246655455622271,0.9,0.9,0.130261646830169,0.147534738507477
