"","V1","V2"
"83",0.186071095908901,0.185520649747117
"84",0.103405715919666,0.160010943806529
"85",0.107420817947265,0.0335170901009848
"86",0.189307468860813,0.142462364749524
"87",0.143195071640969,0.167538212150911
"88",0.12721419006781,0.131248159496734
"89",0.106824837628896,0.161383504127401
"90",0.237721852166679,0.254162930132533
"91",0.165147610566484,0.195782806299025
"92",0.14195272565354,0.0989814374897017
"93",0.352112133483935,0.353403372685893
"94",0.287844794155985,0.290951074147987
"95",0.232719256635768,0.190192056417956
"96",0.209335144943333,0.17988057364979
"97",0.078648050911643,0.0563941497240538
"98",0.110398607121043,0.120580317097457
"99",0.105106108689036,0.100689698264332
"100",0.198127550046758,0.173479081209707
"101",0.170163623033113,0.156289856602747
"102",0.166735648262965,0.137173508320106
"103",0.131885063942235,0.14095617481228
"104",0.270374163740873,0.283847174736908
"105",0.22551920652054,0.222533418012155
"106",0.215883234758895,0.214860310756243
"107",0.132103040101441,0.154428986275111
"108",0.190666588735479,0.125626168536289
"109",0.112415272685538,0.15515520226265
"110",0.168188380345629,0.174726218402206
"111",0.122359119332411,0.116849808984172
"112",0.147049658882687,0.123171472781361
"113",0.113712626376977,0.117667810228379
"114",0.134254908324585,0.141033674618544
"115",0.300684809470575,0.220030793040238
"116",0.262427215840437,0.275103925541446
"117",0.133099710455024,0.145451006676487
"118",0.247894947686476,0.259825510450616
"119",0.278777341856239,0.232857955671794
"120",0.181143316404453,0.202525412693376
"121",0.0727572583840086,0.0459988425499039
"122",0.170111352184991,0.099310925065793
"123",0.205843592567045,0.172677181291752
"124",0.12050905700053,0.091145284120398
"125",0.069182710260965,0.0593455687818256
"126",0.103493899060283,0.0906631926295976
"127",0.246877127075277,0.212769286610373
"128",0.0573104154065442,0.0901756319195591
"129",0.257567752516378,0.27403367092619
"130",0.143077190646574,0.144620240717989
"131",0.281885173083611,0.257241915794553
"132",0.0919386398370279,0.0386860586275513
"133",0.132880283794302,0.118575408510466
"134",0.132035338746364,0.101081767201512
"135",0.0940680956621341,0.0704060525627768
"136",0.240456347121608,0.309908879785979
"137",0.20246966056532,0.170692415920486
"138",0.205534242563129,0.194709264761809
"139",0.126268155777604,0.0966352474388292
"140",0.120275120943039,0.148201068913137
"141",0.171848214612838,0.154304089936208
"142",0.199781069152717,0.223486627282568
"143",0.0831620784799608,0.147197165377622
"144",0.158248131317531,0.155267385158865
"145",0.200514278056433,0.196736802002352
"146",0.108646365658917,0.115689982976527
"147",0.190616020055966,0.201399497155373
"148",0.150009770118002,0.118573421789095
"149",0.189153582699644,0.19286197281867
"150",0.137566646143316,0.146823884053981
"151",0.242525343426039,0.286169306417444
"152",0.135913175859266,0.123260701861417
"153",0.171287225153151,0.202509230312241
"154",0.177964119914763,0.21373971793963
"155",0.215735491898427,0.217741842573032
"156",0.17094480076649,0.186824465139404
"157",0.147071745958838,0.182048540580742
"158",0.146196531193192,0.114667745017566
"159",0.211772640991871,0.210751884674139
"160",0.0763191278642866,0.0994701989955956
"161",0.0937021092255898,0.0600325941977826
"162",0.235100849046345,0.251141635449853
"163",0.12602604088188,0.134641427357204
"164",0.0814109862014279,0.0831863426183826
"165",0.137051366382568,0.148362018939923
"166",0.184964818215494,0.176400565480679
"167",0.268615762189558,0.256820790576114
"168",0.158407167145714,0.0932460138393783
"169",0.24060418702537,0.214913628566455
"170",0.134871731368987,0.162311901768642
"171",0.105321770798312,0.0928176636569399
"172",0.119802500414924,0.107217915087747
"173",0.12531433410626,0.128751991922814
"174",0.206210384480293,0.217059129545431
"175",0.204856583667137,0.160852688293133
"176",0.183410770712645,0.148747301325369
"177",0.138399849170332,0.16310012131819
"178",0.191199792375908,0.197535633236168
"179",0.195825524252657,0.193791694884281
"180",0.253803565922267,0.275174357753736
"181",0.115546444932101,0.0864851425849364
"182",0.113387306896203,0.155770020990825
"183",0.0734851648474459,0.115799437348305
"184",0.0915369407123389,0.116600787984263
"185",0.15195011656344,0.146139665572282
"186",0.174094273625221,0.202668095646838
"187",0.094170391315166,0.0988927713719606
"188",0.132308713128183,0.137271544649881
"189",0.141859245038812,0.141599418156886
"190",0.117445472403908,0.0765254362367265
"191",0.169371391026753,0.189893800374131
"192",0.153586259786058,0.136727590185232
"193",0.112822697497892,0.170484077094554
"194",0.0700097769925709,0.0554695224061185
"195",0.147140714736492,0.131916938757177
"196",0.204028181750075,0.139775378435509
"197",0.152212964012049,0.15305509823455
"198",0.297893979773925,0.280119971399366
"199",0.0830757602277733,0.0657706184825406
"200",0.312028775328882,0.310527516696422
"201",0.269152119859212,0.263895132855106
"202",0.0990146326490736,0.0705826431091924
"203",0.200037214690943,0.244727411106535
"204",0.102605475523638,0.127952399426294
"205",0.0832584511409214,0.114316922845999
"206",0.0703704435081078,0.0533726578159788
"207",0.180728492780961,0.165868317778475
"208",0.142273227977424,0.119169040108897
"209",0.123593120511798,0.115249809843345
"210",0.175525130560496,0.183131244325271
"211",0.13106829091007,0.129536805864587
"212",0.124354187543296,0.126980197477998
"213",0.155005701901718,0.160443132972946
"214",0.124654932920859,0.160816304329033
"215",0.245484179627701,0.281491261853121
"216",0.0774302384962105,0.0788403976069616
"217",0.199062991477071,0.144497469064947
"218",0.178003093923971,0.15667939731934
"219",0.136325482655723,0.11118729671901
"220",0.189887665647506,0.18672082544566
"221",0.0439737061473253,0.076935121815987
"222",0.087791378958944,0.0792143441764619
"223",0.147481533223157,0.146804163885765
"224",0.228071214169135,0.24827653499099
"225",0.151785124032928,0.103572363158233
"226",0.0828048537481053,0.121798592729312
"227",0.143799240127223,0.189728508703509
"228",0.159277492239686,0.150525573421076
"229",0.0858257420272939,0.108434821184978
"230",0.0870266479986541,0.0595458616515669
"231",0.144185310119866,0.105902617821044
"232",0.16404866788054,0.155874540295995
"233",0.195471989118552,0.128761481263383
"234",0.14037680494947,0.178468869702069
"235",0.150452712501081,0.117933411460944
"236",0.117664700773742,0.122852502570954
"237",0.136091418512608,0.135357180403407
"238",0.18590818580957,0.201825355462542
"239",0.156651944516729,0.176624123265614
"240",0.0326526170551279,0.0443465474442514
"241",0.19179295468175,0.145398812579431
"242",0.13024869949143,0.104616775185763
"243",0.255747156226771,0.212683470523458
"244",0.173674711701004,0.173758269669894
"245",0.0612004873249677,0.048469207766315
"246",0.0792622322548383,0.113689112007173
"247",0.149473691037866,0.148900771149401
"248",0.12615944376107,0.15228259589597
"249",0.193863457861085,0.205723684357285
"250",0.183580782820085,0.249808054468692
"251",0.170648014702086,0.154222005981714
"252",0.124240108343348,0.159767375432931
"253",0.104050793100674,0.153779193150415
"254",0.287831317949863,0.321030154843245
"255",0.186917942993796,0.229983321088291
"256",0.167289677359485,0.180102874805419
"257",0.264159713033173,0.238333965566201
"258",0.11682738612327,0.186272101515453
"259",0.115666998878957,0.154125452540854
"260",0.090065031124378,0.0496558236765288
"261",0.102564369315932,0.102640070189335
"262",0.229651398124028,0.265428792546855
"263",0.130790302411676,0.102105197770586
"264",0.120557645826215,0.145286242212164
"265",0.180660399822246,0.190020414684279
"266",0.0987740436242073,0.093434889244967
"267",0.112726993281348,0.148640217225849
"268",0.132781346156906,0.13618768474782
"269",0.134824888203454,0.141801153045266
"270",0.0930636404879406,0.141032642574159
"271",0.183336890458416,0.170115176868139
"272",0.200208684989279,0.173062593609518
"273",0.226027305374015,0.241476870818996
"274",0.103030050863032,0.126223940268216
"275",0.222275143695078,0.252118729198665
"276",0.0532082436449125,0.0629867095491776
"277",0.150664903477152,0.172862900480809
"278",0.144285843621869,0.109656982667228
"279",0.084389655862372,0.0996967478456301
"280",0.0761217643760374,0.165910350869967
"281",0.138684027633504,0.133073541309443
"282",0.1306169263099,0.127886678995529
"283",0.107307232875345,0.110382945205304
"284",0.180559389673971,0.163790921250722
"285",0.287599256712302,0.229017039675183
"286",0.16344092017824,0.156597815937759
"287",0.150219106368058,0.19674209630984
"288",0.0518610709547872,0.074520649885788
"289",0.193345244251445,0.223881696613718
"290",0.0687569254781351,0.113509724833095
"291",0.17050254267296,0.175058792544663
"292",0.176739455321681,0.201988966254104
"293",0.226906528829919,0.23547133294886
"294",0.115087147841365,0.093303094166318
"295",0.112754206263527,0.136061442340461
"296",0.179733446266293,0.196756280109778
"297",0.144603434092125,0.143461754750389
"298",0.196016654437273,0.186551800001575
"299",0.145843098920075,0.158049288987971
"300",0.108237093174304,0.13033041992328
"301",0.221034814854874,0.245482386464529
"302",0.124374583164175,0.139165957866012
"303",0.104233348306538,0.104879070810047
"304",0.0574370801885432,0.038395931979312
"305",0.195891706564095,0.132958948735355
"306",0.142537275913027,0.124666127161662
"307",0.100558526613317,0.149178078186544
"308",0.254251961414663,0.244650530324531
"309",0.0798193827505111,0.0788167067608171
"310",0.120881724419404,0.125394823403356
"311",0.208939967444411,0.253661863971043
"312",0.148112025736148,0.145702782882094
"313",0.115347241622397,0.0857532610095981
"314",0.181313841451383,0.175605326126151
"315",0.0892903463734613,0.0966229051315007
"316",0.127966974584299,0.123022082778452
"317",0.198865222992947,0.184526441963587
"318",0.193856751457511,0.172051713648356
"319",0.104639400086989,0.103570012113033
"320",0.267898645020951,0.255322803456839
"321",0.207454302959124,0.225412230472115
"322",0.17272633110542,0.188432185849272
"323",0.138144429459025,0.129076734719834
"324",0.221284694201495,0.230107627178833
"325",0.125013825943728,0.0783331551365123
"326",0.233304472128661,0.27634765552563
"327",0.230965861660934,0.207145222659851
"328",0.105195892888017,0.0799006851469423
"329",0.0959269977513393,0.0656040418463825
"330",0.14747905241861,0.16282349407414
"331",0.190589167083876,0.182762794042259
"332",0.113870899456925,0.115791563226467
"333",0.111507015390896,0.146747670746236
"334",0.13028098222463,0.126573739108175
"335",0.177839100854898,0.173704035914731
"336",0.216004818228826,0.212294844592845
"337",0.198195915386686,0.183512682843803
"338",0.120138219394086,0.115681858596304
"339",0.207083225223152,0.153875767340362
"340",0.203391810336216,0.208567177822419
"341",0.121398588243611,0.133319033397654
"342",0.295857806923398,0.282985224281602
"343",0.148710363791595,0.160690092139856
"344",0.0649177287725689,0.0719303840399193
"345",0.190619232597653,0.160792851526317
"346",0.224867226012146,0.206635204139051
"347",0.152749810297164,0.163224902984456
"348",0.207058453269336,0.200125065500166
"349",0.240595769429137,0.190791063508538
"350",0.0948804432063593,0.0811877319343938
"351",0.163199749153933,0.223830578923662
"352",0.274740383569216,0.249260863820598
"353",0.256982436370976,0.225632772714815
"354",0.198194128349264,0.24264393513132
"355",0.111034924114764,0.0816195638967016
"356",0.0917810834918567,0.085796050204283
"357",0.100186332164299,0.0861591401450805
"358",0.291577327303363,0.29573483903422
"359",0.26010831547365,0.27101737540114
"360",0.296765480774739,0.296783169122134
"361",0.170923401625889,0.181331133338065
"362",0.072249511209461,0.0688948863470842
"363",0.153873442664912,0.207099242928855
"364",0.174199336901584,0.130839012927563
"365",0.145419118464065,0.180599030843277
"366",0.193992740613579,0.19380259006966
"367",0.126989359943764,0.214262579523766
"368",0.177523057220739,0.202637060401699
"369",0.103418648423156,0.166852021623174
"370",0.130688223832138,0.136883502069494
"371",0.154895177089567,0.198442011872834
"372",0.189169388704284,0.209178131929451
"373",0.197564508075779,0.204832054046086
"374",0.287010435662061,0.303440298267307
"375",0.137166252600954,0.164183365174176
"376",0.180796055943716,0.184639262199655
"377",0.126852802792711,0.112260744624925
"378",0.0735750068183318,0.0928032791480856
"379",0.199126802568402,0.185071192906635
"380",0.12560103321691,0.0945226568164821
"381",0.226805242545247,0.220341629566752
"382",0.174993072781127,0.127236799360103
"383",0.241011287781372,0.268170008976481
"384",0.135151528894029,0.168618169828882
"385",0.211780604971779,0.195495663136742
"386",0.19766807809673,0.187097015356041
"387",0.115623518758324,0.12045872422745
"388",0.20193265884596,0.204834652787444
"389",0.14571776688538,0.124310605838486
"390",0.111090877981464,0.103496148572301
"391",0.155254851437662,0.209372906143484
"392",0.169295330750756,0.23091600369492
"393",0.211752308448751,0.181701782234453
"394",0.269415646973961,0.332778409032719
"395",0.122212743815187,0.0923259779095671
"396",0.130942933999397,0.0888480956793689
"397",0.236918690870585,0.254488701504382
"398",0.148568282606205,0.165359863423719
"399",0.109951582511271,0.0991365927471162
"400",0.0757834742461637,0.0489411186425718
