"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper","shape"
"1",1,1,0.3892742682529,0.436157453099229,0.0958631287926988,0.168444541409917,0.186563618723415,1
"2",1,1,0.378322129054792,0.427535603569881,0.100727179503008,0.161919875523175,0.196029770241711,1
"3",1,1,0.370159396427215,0.408531117251172,0.0969139721447868,0.163578727131784,0.188608713025531,1
"4",1,1,0.413427323979027,0.470684579268731,0.098778786056723,0.17186349940031,0.192237912656694,1
"5",1,1,0.376589272876639,0.420592024377848,0.0987634578608516,0.167274277724183,0.192208081753757,1
"6",1,1,0.318663368851164,0.360930068120697,0.0971387420226908,0.1402699253615,0.189046147963551,1
"7",1,1,0.375440716652369,0.413265933301029,0.0982720061254627,0.163663939198259,0.191251645057639,1
"8",1,1,0.3515242684186,0.398742960927771,0.0923594679938987,0.147542583398018,0.179744984221958,1
"9",1,1,0.343610813473528,0.37885420823309,0.0990695447580305,0.167788643714921,0.19280377146158,1
"10",1,1,0.365803056340563,0.404484209465369,0.0927004072798063,0.159275873762551,0.180408501757271,1
"11",1,1,0.336875024387239,0.37634555968718,0.0954213534050644,0.156300979134784,0.18570385943934,1
"12",1,1,0.383348142228488,0.417568539465727,0.099887020904062,0.155872587393494,0.194394699172207,1
"13",1,1,0.33019763854424,0.366201414879455,0.0941333453561536,0.159184369402415,0.183197208075297,1
"14",1,1,0.363370403189532,0.410041900378387,0.101594804579268,0.151881374764155,0.197718295078743,1
"15",1,1,0.339456766098724,0.375149805853812,0.101075288214457,0.179083257318897,0.196707240523924,1
"16",1,1,0.350635223009925,0.384946591362187,0.094313561801198,0.146167446060284,0.183547935540219,1
"17",1,1,0.329496228087102,0.362324340660995,0.0965205341284167,0.170167311064427,0.187843025310121,1
"18",1,1,0.351484296573612,0.384602634732859,0.101854827135174,0.156604937991824,0.198224336865512,1
"19",1,1,0.353343998910414,0.397772582494829,0.0960165843098566,0.16850762102623,0.186862265522811,1
"20",0,0,0.293557231533881,0.317235262028856,0.0975410492227434,0.159834732118511,0.18982909640291,1
"21",1,1,0.33377317185707,0.373205752500886,0.0985054556833038,0.175304932643178,0.191705971917702,1
"22",1,1,0.339413415597779,0.381419271004167,0.0984301638714393,0.169044331544431,0.19155944307957,1
"23",1,1,0.391797971469164,0.436753253148918,0.0956936766020453,0.162793729464116,0.186233840066208,1
"24",1,1,0.410574643100161,0.458544437063411,0.0945135670835255,0.156353324486847,0.183937174966312,1
"25",1,1,0.372995107459422,0.411959937895179,0.0941791215828445,0.157628815974638,0.183286295283387,1
"26",1,1,0.316658524186535,0.35382613414754,0.0969540468054675,0.148066756608081,0.188686704155279,1
"27",1,1,0.371250388950691,0.417322581807323,0.0989151186016871,0.159628181350834,0.192503235656878,1
"28",1,1,0.321995894838572,0.351091885954919,0.091838518797858,0.145682047824733,0.178731141168759,1
"29",1,1,0.38422931392793,0.438181001096712,0.0945214170525538,0.159615051312714,0.183952452150014,1
"30",1,1,0.343251016517287,0.379271691838161,0.0985163934948373,0.173065014488926,0.191727258492909,1
"31",0,0,0.364595824581206,0.401551086302763,0.0969991093811529,0.161754553495991,0.188774402494513,1
"32",1,1,0.333203641745151,0.372381709687623,0.102013040998268,0.156605158631507,0.198532244099533,1
"33",1,1,0.41882234891865,0.458870984341725,0.0986148417409359,0.158831076694162,0.191918853126638,1
"34",1,1,0.337940278540055,0.377899195291466,0.103027783123458,0.167287833919891,0.20050708015309,1
"35",1,1,0.402263789033906,0.447290454964823,0.100761061879321,0.164248659387099,0.196095710283678,1
"36",1,1,0.319777448694594,0.350758991089395,0.0983544185023715,0.160606436647634,0.191412031553024,1
"37",1,1,0.372998581472467,0.415243043889217,0.0943818956442837,0.159887174485215,0.183680923157125,1
"38",1,1,0.34368981684288,0.379137126054946,0.0941937546140356,0.149362489342852,0.18331477329455,1
"39",1,1,0.436296820372109,0.489844515013848,0.0944597220052544,0.158374694784693,0.183832384597177,1
"40",1,1,0.346643984270881,0.392221628794436,0.0989090626564919,0.173639711910968,0.192491449904998,1
