"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper","shape"
"1",1,1,0.329902907717657,0.370801357056868,0.0970087700674005,0.159893465837565,0.188793203597799,1
"2",1,1,0.329730864301193,0.374150319934259,0.10267923027831,0.1792607385449,0.199828745521973,1
"3",1,1,0.316381544373954,0.350985470191736,0.100467725910852,0.179169679420089,0.195524835741314,1
"4",1,1,0.419184544180091,0.472430932442585,0.0943322189990503,0.15306732182324,0.183584245166145,1
"5",0,1,0.359979224171445,0.394868591115083,0.0991811717475232,0.166980417845025,0.193021013850487,1
"6",1,1,0.370078462382581,0.412222770699207,0.0997766363689992,0.173843894972949,0.194179874780684,1
"7",1,1,0.349562188187218,0.393528898961619,0.0964527549024198,0.1465858919453,0.187711117058894,1
"8",1,1,0.355533125496475,0.393673649964379,0.0935634052130798,0.154390044365825,0.182088021499742,1
"9",1,1,0.322368189313268,0.351670600108476,0.0931090584448052,0.154111447991038,0.181203796476919,1
"10",1,1,0.391015438423871,0.443598665836027,0.0937825215783752,0.164543041056042,0.182514453878341,1
"11",1,1,0.327408432251647,0.359579004845421,0.0986564829705066,0.1737279083549,0.191999893027741,1
"12",1,1,0.356648846900335,0.396578293919616,0.0963742365073797,0.173941009591638,0.187558308819693,1
"13",1,1,0.327244677313911,0.35960166974793,0.0973371521658324,0.144628157892052,0.18943228301633,1
"14",0,1,0.324470792592971,0.356011881196048,0.0945325792578983,0.158378020921827,0.183974175428278,1
"15",1,1,0.394934944184966,0.438452524313646,0.0958311614093451,0.162915824023121,0.186501405536816,1
"16",0,1,0.395122169636023,0.429947720819856,0.0949004569664847,0.166583399996892,0.184690119059848,1
"17",1,1,0.29392006415623,0.32412003009824,0.100049504333182,0.164586836797879,0.194710915603915,1
"18",1,1,0.345215416639955,0.386843461895061,0.099640623720497,0.168826851831205,0.193915174345633,1
"19",0,0,0.343048191709007,0.375817731998517,0.0962314638239454,0.165728848223412,0.187280452371528,1
"20",1,1,0.379688383607457,0.420390171423751,0.0915827173753184,0.14960004965029,0.178233314322665,1
"21",1,1,0.402360319104045,0.470843194650908,0.0917556620486935,0.161447560988797,0.178569889860206,1
"22",1,1,0.324751534481412,0.355688183855458,0.0991908915329392,0.159378325686172,0.193039929969366,1
"23",0,1,0.325583545954496,0.365518028659428,0.0918209910363808,0.15024145374092,0.178697029590611,1
"24",0,1,0.311753004748634,0.347494246886832,0.0988783382220747,0.166032083271205,0.192431655678163,1
"25",1,1,0.313006797205092,0.342743936428803,0.0985270665074181,0.175524558526896,0.191748029730765,1
"26",1,1,0.359570105138088,0.392635953023256,0.100010172829276,0.162066658206779,0.194634370765552,1
"27",1,1,0.349901460997829,0.388307401292029,0.099324347299587,0.17997700771012,0.193299654339715,1
"28",1,1,0.361663318089774,0.400302973774825,0.105664916092425,0.167873982351243,0.20563932521896,1
"29",0,0,0.303930986186671,0.33276615853684,0.0930825186185834,0.141054353448416,0.181152146107453,1
"30",1,1,0.427132801661046,0.48137964811862,0.0989725684767761,0.167084541419284,0.192615041485947,1
"31",1,1,0.318444894485351,0.354446668897552,0.0965991898753927,0.167785296206773,0.187996100856205,1
"32",1,1,0.384687637845096,0.442083863874593,0.0978549948956759,0.154040001840267,0.190440080433605,1
"33",1,1,0.374885341910003,0.415236437774563,0.0988678332310321,0.162838371719594,0.192411211434707,1
"34",1,1,0.351682477653688,0.3916819988254,0.100848450237964,0.167475708555432,0.196265780764668,1
"35",1,1,0.323489983897377,0.360392455710533,0.0963920719435325,0.147035020408045,0.187593019177597,1
"36",0,0,0.341737060652049,0.386785569385141,0.097891940546164,0.151624265379334,0.190511982053529,1
"37",0,1,0.349779064576483,0.392642272369262,0.0963295891933705,0.1409301162062,0.187471418640198,1
"38",1,1,0.395259873369483,0.441476777531011,0.0986215141286316,0.163506320642092,0.191931838565458,1
"39",0,1,0.354705850210631,0.389886991796989,0.100725326448873,0.168778110217949,0.196026163928318,1
"40",0,0,0.292395797707216,0.319284971314927,0.100347682698933,0.168839658531081,0.195291214157073,1
