"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper"
"1",1,1,0.34740084333145,0.392874288487959,0.102093447774874,0.168451760799376,0.198688727404453
"2",1,1,0.336806796700901,0.375971303931552,0.09992850962036,0.184952974869515,0.194475442260256
"3",1,1,0.32852640816478,0.363794178172875,0.10500149960104,0.149600482322876,0.204348220047323
"4",0,0,0.266565369740004,0.296646167302976,0.0881064392958451,0.140767250454903,0.17146797058349
"5",1,1,0.308370249773623,0.347929734702719,0.106396884752183,0.197973182908456,0.20706384290033
"6",1,1,0.304950234483693,0.340017998973285,0.0887893153281314,0.155905354005626,0.172796946857552
"7",1,1,0.286469446268642,0.317914722727581,0.0937622758551646,0.166149637606354,0.182475052750572
"8",1,1,0.265637759348089,0.291073983865368,0.112169968751741,0.193738374764752,0.218299105672536
"9",0,0,0.272667691937248,0.302806404473119,0.109750637326194,0.205722545964682,0.213590734150285
"10",1,1,0.325449918047853,0.360542451331572,0.0975330851516584,0.17864079666544,0.189813597159978
"11",1,1,0.308689529034352,0.339120352485289,0.11868717193943,0.222312172660195,0.230982532825015
"12",1,1,0.269129580787311,0.296465750336264,0.102849659239214,0.178540120642507,0.200160425116432
"13",1,1,0.275018482690839,0.301373344756557,0.102814448958668,0.151410237885522,0.20009190077931
"14",1,1,0.308486044871371,0.350180815057924,0.0958114870382655,0.166436159913424,0.186463116343557
"15",1,1,0.335876487810433,0.381429552732918,0.105939303975164,0.187376674529505,0.206173324025199
"16",1,1,0.294181304129266,0.32669579733106,0.100202241761689,0.187328448007341,0.19500816489815
"17",1,1,0.357299455043857,0.399553404063909,0.107070326706168,0.164689286851705,0.208374459083193
"18",1,1,0.326715115911799,0.375165688491191,0.0983694254286941,0.140860944122486,0.191441237218601
"19",0,1,0.291080254687471,0.323183401224522,0.0982563857028748,0.187323800425863,0.191221245438925
"20",1,1,0.337948011829644,0.383563111580323,0.118826172326527,0.223220970811809,0.231253047834774
"21",1,1,0.270506839686795,0.290843200768877,0.0971854731237975,0.167158388782683,0.189137093496408
"22",1,1,0.277093051528496,0.308903686378833,0.110022907864987,0.208876783963228,0.214120612296646
"23",1,1,0.365801894877722,0.427209355866307,0.104736884645389,0.177353627602473,0.203833240781401
"24",1,1,0.312516676960409,0.352859672168228,0.0957902389746083,0.162804608971982,0.186421764515209
"25",0,1,0.333527903985295,0.368215515032853,0.109325635343826,0.193348884757464,0.212763618357241
"26",1,1,0.380905815881747,0.433558763289115,0.098231569159893,0.188602866865321,0.191172948829779
"27",1,1,0.396318296254746,0.456236473481429,0.108215792333839,0.208365953663717,0.210603702122857
"28",1,1,0.331352134037617,0.371890718233822,0.109210407024564,0.206696091851328,0.212539367255783
"29",1,1,0.304596141608336,0.340122591137512,0.0997642191025155,0.185990015122869,0.194155708970544
"30",1,1,0.328960441998322,0.361233019625552,0.104171291590368,0.189285425102764,0.202732514272697
"31",1,1,0.277393316692854,0.30252193206779,0.109531682334665,0.196905199638876,0.213164615828553
"32",1,1,0.254010761231943,0.279192658309127,0.0951376018796314,0.157419049199656,0.185151637619859
"33",0,1,0.396970539279727,0.4631127678383,0.100752118999693,0.179906420826361,0.196078306136682
"34",1,1,0.288689890530334,0.316320755359655,0.0947595855399325,0.170438663848486,0.184415962734645
"35",1,1,0.27297996993227,0.304051188808438,0.0862948240133531,0.14894540865348,0.167942303237839
"36",1,1,0.324342999967715,0.356534820189145,0.100651861724308,0.188109740961732,0.195883190868333
"37",1,1,0.261932181918017,0.291485604901733,0.098058661720634,0.146308133544401,0.190836445755253
"38",1,1,0.283994142158905,0.313930711114208,0.0947970098208444,0.178882922315193,0.184488795839124
"39",0,1,0.270821395834631,0.301220848231516,0.0988990628368083,0.150488818897475,0.192471988798624
"40",1,1,0.345238003831046,0.395000565154434,0.104397315678014,0.194985999235442,0.203172390085649
