"","is.cover90","is.cover95","SCB90","SCB95","hr.lower","hr.opt","hr.upper"
"1",1,1,0.169599523965097,0.197192145680155,0.0889139705019461,0.210818510677892,0.210818510677892
"2",1,1,0.156372545367185,0.176545577473164,0.0889139705019461,0.210818510677892,0.210818510677892
"3",1,1,0.174270707572747,0.196904790201672,0.0889139705019461,0.210818510677892,0.210818510677892
"4",1,1,0.1366315649056,0.150659453369232,0.0889139705019461,0.210818510677892,0.210818510677892
"5",0,0,0.165241782806801,0.189189282683219,0.0889139705019461,0.210818510677892,0.210818510677892
"6",1,1,0.175366790988366,0.197367644405595,0.0889139705019461,0.210818510677892,0.210818510677892
"7",1,1,0.168394484352641,0.188020030686192,0.0889139705019461,0.210818510677892,0.210818510677892
"8",1,1,0.185171086854579,0.210384238881087,0.0889139705019461,0.210818510677892,0.210818510677892
"9",1,1,0.162702849110751,0.180280923921078,0.0889139705019461,0.210818510677892,0.210818510677892
"10",1,1,0.169739811801778,0.190428204355141,0.0889139705019461,0.210818510677892,0.210818510677892
"11",1,1,0.230468506553101,0.265829017357655,0.0889139705019461,0.129548817227261,0.210818510677892
"12",1,1,0.153077790284368,0.170011643509707,0.0889139705019461,0.210818510677892,0.210818510677892
"13",1,1,0.170367972130125,0.190910156348118,0.0889139705019461,0.210818510677892,0.210818510677892
"14",1,1,0.193744648563588,0.22082814042076,0.0889139705019461,0.210818510677892,0.210818510677892
"15",1,1,0.17282182175075,0.19169869496548,0.0889139705019461,0.210818510677892,0.210818510677892
"16",1,1,0.161688283528494,0.18073882089477,0.0889139705019461,0.210818510677892,0.210818510677892
"17",1,1,0.232565363113284,0.282378962681754,0.0889139705019461,0.197273561769454,0.210818510677892
"18",1,1,0.20346598446092,0.230557337983717,0.0889139705019461,0.210818510677892,0.210818510677892
"19",1,1,0.177057574908023,0.199096878103843,0.0889139705019461,0.210818510677892,0.210818510677892
"20",1,1,0.153580163401546,0.174546471833951,0.0889139705019461,0.210818510677892,0.210818510677892
"21",1,1,0.18155957831785,0.209911265668401,0.0889139705019461,0.156638715044138,0.210818510677892
"22",1,1,0.214704514124026,0.241524801959566,0.0889139705019461,0.210818510677892,0.210818510677892
"23",0,1,0.165846021758389,0.19246488484845,0.0889139705019461,0.210818510677892,0.210818510677892
"24",1,1,0.190381258847997,0.213709831765364,0.0889139705019461,0.129548817227261,0.210818510677892
"25",1,1,0.188707009584016,0.210531530770251,0.0889139705019461,0.210818510677892,0.210818510677892
"26",1,1,0.171360690826582,0.191484796627177,0.0889139705019461,0.210818510677892,0.210818510677892
"27",1,1,0.150164156337384,0.165745881278643,0.0889139705019461,0.210818510677892,0.210818510677892
"28",1,1,0.152187568474343,0.168536074990483,0.0889139705019461,0.183728612861015,0.210818510677892
"29",1,1,0.173012099395985,0.189468700428314,0.0889139705019461,0.156638715044138,0.210818510677892
"30",1,1,0.205775731690809,0.233555616794337,0.0889139705019461,0.210818510677892,0.210818510677892
"31",0,0,0.134313849142097,0.150799717064237,0.0889139705019461,0.210818510677892,0.210818510677892
"32",1,1,0.161399339518194,0.183619247983725,0.0889139705019461,0.210818510677892,0.210818510677892
"33",1,1,0.21113847034829,0.238257375324641,0.0889139705019461,0.210818510677892,0.210818510677892
"34",1,1,0.163994380355223,0.17877440630623,0.0889139705019461,0.210818510677892,0.210818510677892
"35",1,1,0.154094661821158,0.176019431756415,0.0889139705019461,0.210818510677892,0.210818510677892
"36",0,1,0.17054766116858,0.191067691420705,0.0889139705019461,0.197273561769454,0.210818510677892
"37",0,0,0.156770603109023,0.172889936586486,0.0889139705019461,0.210818510677892,0.210818510677892
"38",1,1,0.165471728505799,0.185790354148537,0.0889139705019461,0.210818510677892,0.210818510677892
"39",1,1,0.167442657547951,0.189528890103183,0.0889139705019461,0.210818510677892,0.210818510677892
"40",1,1,0.178685804480062,0.202324299843765,0.0889139705019461,0.210818510677892,0.210818510677892
