"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.925,0.95,0.266702647461986,0.298819637956615
"2",0.1,0.0966050878989813,1,1,0.293460373887913,0.331784637317222
"3",0.15,0.144907631848472,1,1,0.268160146159713,0.304333691464332
"4",0.2,0.17099759466767,0.95,1,0.251930589703401,0.285900556703408
"5",0.25,0.15874010519682,0.95,0.95,0.250723032917198,0.283616664621311
"6",0.3,0.200829885024651,0.925,0.95,0.222868691696342,0.25368874753291
"7",0.35,0.246655455622271,0.925,0.95,0.196706379981214,0.224973156590351
