"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.95,0.95,0.266569004716636,0.299901431955185
"2",0.1,0.0966050878989813,0.975,0.975,0.298227610522839,0.337870908086553
"3",0.15,0.144907631848472,0.925,1,0.260013010249167,0.294772837503089
"4",0.2,0.17099759466767,0.9,0.975,0.245228688001597,0.27843053074134
"5",0.25,0.15874010519682,0.925,0.925,0.242956591922341,0.275214015422904
"6",0.3,0.200829885024651,0.9,0.95,0.214152740411802,0.243428147869905
"7",0.35,0.246655455622271,0.825,0.95,0.191479775760801,0.218439106872327
