"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.9,0.95,0.253627419682263,0.28281094101811
"2",0.1,0.0966050878989813,0.9,0.925,0.294541521481153,0.332521423745665
"3",0.15,0.144907631848472,0.925,0.975,0.267459064534175,0.302545994824879
"4",0.2,0.17099759466767,0.9,0.95,0.250139782531128,0.283480709893552
"5",0.25,0.15874010519682,0.9,0.95,0.243806326670839,0.276352663296629
"6",0.3,0.200829885024651,0.875,0.975,0.214152482280094,0.24273140392397
"7",0.35,0.246655455622271,0.9,0.95,0.189860486974061,0.215961471818045
