"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.925,0.95,0.278856132737602,0.314121864478428
"2",0.1,0.0966050878989813,0.875,1,0.298992191311614,0.336243356571462
"3",0.15,0.144907631848472,0.825,0.85,0.276725863893859,0.315707741309803
"4",0.2,0.17099759466767,0.85,0.9,0.255106571343462,0.290969653000935
"5",0.25,0.15874010519682,0.7,0.9,0.249080175629903,0.282587540149696
"6",0.3,0.200829885024651,0.75,0.875,0.22102042241957,0.252578956028944
"7",0.35,0.246655455622271,0.825,0.875,0.195271362848592,0.223254821374308
