"","hr","hd","coverage90","coverage95","width90","width95"
"1",0.05,0.0483025439494907,0.9,0.975,0.258608011507494,0.289484632515264
"2",0.1,0.0966050878989813,0.95,0.95,0.296875494707984,0.335046454647756
"3",0.15,0.144907631848472,0.95,0.975,0.269095447653095,0.304832204628449
"4",0.2,0.17099759466767,0.95,0.975,0.248315921678605,0.28203267585709
"5",0.25,0.15874010519682,0.925,0.975,0.241744249205418,0.273002568776519
"6",0.3,0.200829885024651,0.875,0.95,0.212317074714388,0.240477482746314
"7",0.35,0.246655455622271,0.9,0.95,0.188865964990254,0.214819531152429
